"Date","Price","Open","High","Low","Vol.","Change %"
"05/14/2021","108,827","108,383","110,071","108,383","4.63K","0.41%"
"05/13/2021","108,383","112,647","112,647","108,383","5.20K","-4.76%"
"05/12/2021","113,802","113,713","117,266","113,713","7.20K","0.08%"
"05/11/2021","113,713","109,004","119,843","107,938","16.43K","4.15%"
"05/10/2021","109,182","109,271","109,271","108,383","5.30K","0.74%"
"05/07/2021","108,383","109,093","109,271","107,494","8.60K","-0.65%"
"05/06/2021","109,093","108,471","109,271","108,383","5.70K","-0.16%"
"05/05/2021","109,271","107,672","109,271","107,672","11.20K","1.49%"
"05/04/2021","107,672","108,383","108,383","106,606","5.40K","-1.38%"
"04/29/2021","109,182","108,383","109,271","107,583","6.40K","-0.08%"
"04/28/2021","109,271","109,626","109,626","108,383","10.30K","-0.40%"
"04/27/2021","109,715","108,383","109,715","105,717","12.70K","-1.59%"
"04/26/2021","111,492","112,825","112,825","107,494","10.10K","-1.88%"
"04/23/2021","113,624","100,209","113,713","100,209","42.00K","2.24%"
"04/22/2021","111,137","117,089","117,089","111,137","60.51K","-10.00%"
"04/20/2021","123,485","125,262","130,148","121,708","16.00K","-1.28%"
"04/19/2021","125,084","113,269","125,084","113,269","38.32K","10.00%"
"04/16/2021","113,713","113,624","115,312","111,137","24.80K","0.08%"
"04/15/2021","113,624","112,825","115,490","111,048","29.80K","0.71%"
"04/14/2021","112,825","106,606","113,713","106,606","22.45K","0.79%"
"04/13/2021","111,936","113,713","113,713","111,936","17.90K","-2.33%"
"04/12/2021","114,601","115,401","115,401","112,825","6.10K","0.00%"
"04/09/2021","114,601","112,825","114,601","112,736","40.60K","1.82%"
"04/08/2021","112,558","109,449","112,825","109,271","1.70K","-0.16%"
"04/07/2021","112,736","110,159","113,713","110,159","12.70K","2.42%"
"04/06/2021","110,071","110,159","111,048","109,271","12.91K","-0.08%"
"04/05/2021","110,159","112,825","112,825","109,271","13.31K","-2.75%"
"04/02/2021","113,269","112,825","113,269","111,936","7.20K","-10.81%"
"04/01/2021","127,000","125,000","128,000","125,000","19.70K","1.60%"
"03/31/2021","125,000","123,000","125,000","122,600","15.14K","1.63%"
"03/30/2021","123,000","123,000","125,100","123,000","22.70K","0.82%"
"03/29/2021","122,000","121,000","122,900","120,000","30.90K","0.00%"
"03/26/2021","122,000","122,000","122,000","113,000","24.40K","0.08%"
"03/25/2021","121,900","121,500","124,900","118,000","25.60K","0.33%"
"03/24/2021","121,500","125,900","125,900","113,400","117.10K","-3.49%"
"03/23/2021","125,900","128,000","128,000","124,900","30.50K","-2.02%"
"03/22/2021","128,500","132,000","132,500","128,000","17.25K","-2.65%"
