date,close,vol,pct
2019-05-03,895.42,47860000.0,0.0017000000000000001
2019-05-06,878.8,41220000.0,-0.018600000000000002
2019-05-07,877.02,36430000.0,-0.002
2019-05-08,872.78,38550000.0,-0.0048
2019-05-09,871.5,39320000.0,-0.0015
2019-05-10,876.45,34860000.0,0.005699999999999999
2019-05-13,879.64,37920000.0,0.0036
2019-05-14,882.67,39070000.0,0.0034000000000000002
2019-05-15,893.22,46180000.0,0.012
2019-05-16,891.93,39250000.0,-0.0014000000000000002
2019-05-17,890.53,40030000.0,-0.0016
2019-05-20,901.06,42540000.0,0.0118
2019-05-21,901.36,43010000.0,0.0003
2019-05-22,897.66,43390000.0,-0.0040999999999999995
2019-05-23,895.07,30510000.0,-0.0029
2019-05-24,884.48,44870000.0,-0.0118
2019-05-27,889.2,29660000.0,0.0053
2019-05-28,885.27,30930000.0,-0.0044
2019-05-29,883.52,33830000.0,-0.002
2019-05-30,883.37,29870000.0,-0.0002
2019-05-31,876.29,34300000.0,-0.008
2019-06-03,864.08,51470000.0,-0.0139
2019-06-04,864.35,32530000.0,0.0003
2019-06-05,863.69,27110000.0,-0.0008
2019-06-06,861.31,38240000.0,-0.0028000000000000004
2019-06-07,869.56,33450000.000000004,0.0096
2019-06-10,872.49,44470000.0,0.0034000000000000002
2019-06-11,870.91,29460000.0,-0.0018
2019-06-12,865.42,32450000.000000004,-0.0063
2019-06-13,859.68,32320000.0,-0.0066
2019-06-14,861.65,34400000.0,0.0023
2019-06-17,852.99,40070000.0,-0.0101
2019-06-18,848.17,43000000.0,-0.005699999999999999
2019-06-19,854.34,39850000.0,0.0073
2019-06-20,864.59,53360000.0,0.012
2019-06-21,866.53,72300000.0,0.0022
2019-06-24,868.94,40700000.0,0.0028000000000000004
2019-06-25,868.5,38480000.0,-0.0005
2019-06-26,866.81,41570000.0,-0.0019
2019-06-27,854.41,44970000.0,-0.0143
2019-06-28,864.24,43760000.0,0.0115
2019-07-01,876.26,49230000.0,0.0139
2019-07-02,872.92,38740000.0,-0.0038
2019-07-03,869.58,42590000.0,-0.0038
2019-07-04,879.72,49310000.0,0.011699999999999999
2019-07-05,880.23,41270000.0,0.0006
2019-07-08,870.92,44400000.0,-0.0106
2019-07-09,872.21,41060000.0,0.0015
2019-07-10,876.12,41860000.0,0.0045000000000000005
2019-07-11,879.1,39210000.0,0.0034000000000000002
2019-07-12,874.99,46830000.0,-0.004699999999999999
2019-07-15,873.71,42050000.0,-0.0015
2019-07-16,880.91,48670000.0,0.008199999999999999
2019-07-17,879.75,59850000.0,-0.0013
2019-07-18,870.81,44970000.0,-0.0102
2019-07-19,880.79,63930000.0,0.0115
2019-07-22,879.62,48840000.0,-0.0013
2019-07-23,888.26,48220000.0,0.0098
2019-07-24,887.39,46410000.0,-0.001
2019-07-25,890.41,54560000.0,0.0034000000000000002
2019-07-26,887.84,45310000.0,-0.0029
2019-07-29,888.54,44920000.0,0.0008
2019-07-30,877.92,44930000.0,-0.012
2019-07-31,883.19,43400000.0,0.006
2019-08-01,887.39,41760000.0,0.0048
2019-08-02,885.29,54740000.0,-0.0024
2019-08-05,872.39,53470000.0,-0.0146
2019-08-06,866.13,52910000.0,-0.0072
2019-08-07,868.27,40020000.0,0.0025
2019-08-08,875.81,58880000.0,0.0087
2019-08-09,878.62,46670000.0,0.0032
2019-08-12,882.23,44750000.0,0.0040999999999999995
2019-08-13,877.97,59070000.0,-0.0048
2019-08-14,880.51,44300000.0,0.0029
2019-08-15,890.78,50400000.0,0.011699999999999999
2019-08-16,892.44,70250000.0,0.0019
2019-08-19,891.78,39310000.0,-0.0007000000000000001
2019-08-20,894.45,41240000.0,0.003
2019-08-21,900.54,56160000.0,0.0068000000000000005
2019-08-22,901.29,46930000.0,0.0008
2019-08-23,900.53,49590000.0,-0.0008
2019-08-26,892.48,65310000.0,-0.0089
2019-08-27,886.91,59290000.0,-0.0062
2019-08-28,886.08,41620000.0,-0.0009
2019-08-29,889.13,42610000.0,0.0034000000000000002
2019-08-30,892.51,40840000.0,0.0038
2019-09-03,888.97,45770000.0,-0.004
2019-09-04,887.12,41240000.0,-0.0021
2019-09-05,886.1,42080000.0,-0.0011
2019-09-06,885.95,40540000.0,-0.0002
2019-09-09,885.61,37160000.0,-0.0004
2019-09-10,883.04,46270000.0,-0.0029
2019-09-11,885.52,34850000.0,0.0028000000000000004
2019-09-12,894.32,48190000.0,0.009899999999999999
2019-09-13,905.05,67620000.0,0.012
2019-09-16,908.6,52500000.0,0.0039000000000000003
2019-09-17,912.38,49770000.0,0.0042
2019-09-18,913.48,64920000.0,0.0012
2019-09-19,918.88,57540000.0,0.0059
2019-09-20,915.16,72090000.0,-0.004
2019-09-23,909.98,63690000.0,-0.005699999999999999
2019-09-24,910.76,50420000.0,0.0009
2019-09-25,912.42,51190000.0,0.0018
2019-09-26,918.1,61820000.0,0.0062
2019-09-27,924.83,64120000.00000001,0.0073
2019-09-30,922.89,63290000.0,-0.0021
2019-10-01,926.31,59810000.0,0.0037
2019-10-02,919.73,69140000.0,-0.0070999999999999995
2019-10-03,921.7,63660000.0,0.0021
2019-10-04,915.16,62010000.0,-0.0070999999999999995
2019-10-07,907.5,60840000.0,-0.0084
2019-10-08,915.27,65239999.99999999,0.0086
2019-10-09,914.54,62570000.0,-0.0008
2019-10-10,913.05,54840000.0,-0.0016
2019-10-11,916.68,61850000.0,0.004
2019-10-14,921.91,81660000.0,0.005699999999999999
2019-10-15,923.27,55000000.0,0.0015
2019-10-16,924.64,55090000.0,0.0015
2019-10-17,919.1,65010000.00000001,-0.006
2019-10-18,919.13,57610000.0,0.0
2019-10-21,914.0,63510000.0,-0.005600000000000001
2019-10-22,916.81,59080000.0,0.0031
2019-10-23,919.61,55200000.0,0.0031
2019-10-24,925.25,59250000.0,0.0060999999999999995
2019-10-25,927.05,56300000.0,0.0019
2019-10-28,925.97,60010000.0,-0.0012
2019-10-29,923.97,59000000.0,-0.0022
2019-10-30,925.07,56670000.0,0.0012
2019-10-31,922.68,63150000.0,-0.0026
2019-11-01,933.55,76840000.0,0.0118
2019-11-04,940.25,87340000.0,0.0072
2019-11-05,942.34,71490000.0,0.0022
2019-11-06,942.38,75020000.0,0.0
2019-11-07,944.25,76230000.0,0.002
2019-11-08,944.7,74210000.0,0.0005
2019-11-11,939.72,80100000.0,-0.0053
2019-11-12,939.82,66250000.0,0.0001
2019-11-13,932.6,76760000.0,-0.0077
2019-11-14,928.44,78620000.0,-0.0045000000000000005
2019-11-15,927.36,66129999.99999999,-0.0012
2019-11-18,920.95,69840000.0,-0.0069
2019-11-19,926.07,63690000.0,0.005600000000000001
2019-11-20,917.0,72570000.0,-0.0098
2019-11-21,898.23,83040000.0,-0.020499999999999997
2019-11-22,892.31,82100000.0,-0.0066
2019-11-25,894.8,63820000.0,0.0028000000000000004
2019-11-26,897.5,68550000.0,0.003
2019-11-27,895.06,58430000.0,-0.0027
2019-11-28,885.7,69370000.0,-0.0105
2019-11-29,887.47,60330000.0,0.002
2019-12-02,875.1,76460000.0,-0.0139
2019-12-03,868.68,77470000.0,-0.0073
2019-12-04,883.56,74530000.0,0.0171
2019-12-05,879.32,61680000.0,-0.0048
2019-12-06,880.43,60750000.0,0.0013
2019-12-09,879.94,64150000.00000001,-0.0006
2019-12-10,873.16,72500000.0,-0.0077
2019-12-11,878.27,66720000.0,0.0059
2019-12-12,884.8,57450000.0,0.0074
2019-12-13,880.55,65819999.99999999,-0.0048
2019-12-16,876.65,67010000.00000001,-0.0044
2019-12-17,867.44,72410000.0,-0.0105
2019-12-18,863.16,69570000.0,-0.0049
2019-12-19,862.23,68010000.0,-0.0011
2019-12-20,868.37,69390000.0,0.0070999999999999995
2019-12-23,868.2,72190000.0,-0.0002
2019-12-24,869.88,57930000.0,0.0019
2019-12-25,873.18,53690000.0,0.0038
2019-12-26,872.07,40380000.0,-0.0013
2019-12-27,876.38,26810000.0,0.0049
2019-12-30,880.29,33520000.000000004,0.0045000000000000005
2019-12-31,879.06,44430000.0,-0.0014000000000000002
2020-01-02,886.88,50390000.0,0.0089
2020-01-03,883.28,43220000.0,-0.0040999999999999995
2020-01-06,872.34,36870000.0,-0.0124
2020-01-07,876.7,40280000.0,0.005
2020-01-08,865.18,53100000.0,-0.0131
2020-01-09,877.76,45710000.0,0.014499999999999999
2020-01-10,885.52,72860000.0,0.0088
2020-01-13,881.79,32549999.999999996,-0.0042
2020-01-14,884.77,50680000.0,0.0034000000000000002
2020-01-15,885.36,35670000.0,0.0007000000000000001
2020-01-16,891.96,63480000.0,0.0075
2020-01-17,894.84,48880000.0,0.0032
2020-01-20,897.4,39720000.0,0.0029
2020-01-21,906.52,57330000.0,0.0102
2020-01-22,909.09,51710000.0,0.0028000000000000004
2020-01-30,875.82,80140000.0,-0.0366
2020-01-31,848.63,83270000.0,-0.031
2020-02-03,842.67,91770000.0,-0.006999999999999999
2020-02-04,845.52,73130000.0,0.0034000000000000002
2020-02-05,845.31,63590000.0,-0.0002
2020-02-06,862.86,97620000.0,0.0208
2020-02-07,863.49,72830000.0,0.0007000000000000001
2020-02-10,852.87,46860000.0,-0.0123
2020-02-11,856.39,70070000.0,0.0040999999999999995
2020-02-12,863.23,80780000.0,0.008
2020-02-13,864.16,58430000.0,0.0011
2020-02-14,865.86,74650000.0,0.002
2020-02-17,866.27,58440000.0,0.0005
2020-02-18,861.71,60230000.0,-0.0053
2020-02-19,863.84,52570000.0,0.0025
2020-02-20,871.4,59010000.0,0.0088
2020-02-21,868.89,66760000.00000001,-0.0029
2020-02-24,837.4,95170000.0,-0.0362
2020-02-25,849.58,69290000.0,0.014499999999999999
2020-02-26,841.68,54640000.0,-0.009300000000000001
2020-02-27,848.34,55420000.0,0.0079
2020-02-28,831.97,69890000.0,-0.019299999999999998
2020-03-02,835.42,69310000.0,0.0040999999999999995
2020-03-03,837.99,64180000.00000001,0.0031
2020-03-04,837.99,52990000.0,0.0
2020-03-05,839.12,67019999.99999999,0.0013
2020-03-06,835.97,53910000.0,-0.0038
2020-03-09,782.85,107130000.0,-0.0635
2020-03-10,789.51,90060000.0,0.0085
2020-03-11,758.16,99250000.0,-0.0397
2020-03-12,719.21,113240000.0,-0.051399999999999994
2020-03-13,716.65,113470000.0,-0.0036
2020-03-16,698.18,74030000.0,-0.0258
2020-03-17,699.73,80440000.0,0.0022
2020-03-18,700.65,77440000.0,0.0013
2020-03-19,679.55,73190000.0,-0.0301
2020-03-20,673.7,81170000.0,-0.0086
2020-03-23,632.86,81060000.0,-0.060599999999999994
2020-03-24,625.43,85900000.0,-0.011699999999999999
2020-03-25,652.31,86270000.0,0.043
2020-03-26,646.7,74100000.0,-0.0086
2020-03-27,642.23,102650000.0,-0.0069
2020-03-30,613.02,81040000.0,-0.0455
2020-03-31,610.76,77470000.0,-0.0037
2020-04-01,628.79,73250000.0,0.029500000000000002
2020-04-03,649.15,84130000.0,0.032400000000000005
2020-04-06,682.65,127160000.0,0.0516
2020-04-07,693.61,117080000.0,0.0161
2020-04-08,691.17,76670000.0,-0.0034999999999999996
2020-04-09,697.85,111270000.0,0.0097
2020-04-10,695.74,146870000.0,-0.003
2020-04-13,706.37,82300000.0,0.015300000000000001
2020-04-14,713.81,94920000.0,0.0105
2020-04-15,722.8,91990000.0,0.0126
2020-04-16,726.57,72700000.0,0.0052
2020-04-17,734.98,100570000.0,0.0116
2020-04-20,736.31,99010000.0,0.0018
2020-04-21,706.65,128949999.99999999,-0.0403
2020-04-22,714.42,86110000.0,0.011000000000000001
2020-04-23,717.49,63430000.0,0.0043
2020-04-24,725.05,64550000.0,0.0105
2020-04-27,719.66,81800000.0,-0.0074
2020-04-28,715.74,64780000.0,-0.0054
2020-04-29,715.33,69760000.0,-0.0006
2020-05-04,709.35,65870000.00000001,-0.0084
2020-05-05,711.01,48700000.0,0.0023
2020-05-06,725.94,77210000.0,0.021
2020-05-07,739.98,82600000.0,0.019299999999999998
2020-05-08,760.15,146260000.0,0.0273
2020-05-11,777.13,107520000.0,0.0223
2020-05-12,782.45,104560000.0,0.0068000000000000005
2020-05-13,783.69,122450000.0,0.0016
2020-05-14,780.73,86240000.0,-0.0038
2020-05-15,773.95,80440000.0,-0.0087
2020-05-18,787.27,81990000.0,0.0172
2020-05-19,799.31,119340000.0,0.015300000000000001
2020-05-20,803.32,97440000.0,0.005
2020-05-21,815.55,134970000.0,0.0152
2020-05-22,803.14,95160000.0,-0.0152
2020-05-25,807.25,81740000.0,0.0051
2020-05-26,815.01,101930000.0,0.0096
2020-05-27,801.36,119120000.0,-0.0167
2020-05-28,804.06,91470000.0,0.0034000000000000002
2020-05-29,806.23,76810000.0,0.0027
2020-06-01,821.47,176780000.0,0.0189
2020-06-02,818.7,147390000.0,-0.0034000000000000002
2020-06-03,824.29,89260000.0,0.0068000000000000005
2020-06-04,823.77,135470000.0,-0.0006
2020-06-05,826.47,147690000.0,0.0033
2020-06-08,838.52,155920000.0,0.0146
2020-06-09,837.02,152490000.0,-0.0018
2020-06-10,839.11,164040000.0,0.0025
2020-06-11,806.87,191850000.0,-0.0384
2020-06-12,807.76,183060000.0,0.0011
2020-06-15,778.71,141900000.0,-0.036000000000000004
2020-06-16,798.82,84860000.0,0.0258
2020-06-17,796.43,76200000.0,-0.003
2020-06-18,797.08,58890000.0,0.0008
2020-06-19,808.28,81050000.0,0.0141
2020-06-22,809.97,68480000.0,0.0021
2020-06-23,807.61,95810000.0,-0.0029
2020-06-24,801.62,74690000.0,-0.0074
2020-06-25,796.51,74550000.0,-0.0064
2020-06-26,795.53,53640000.0,-0.0012
2020-06-29,774.81,97110000.0,-0.026000000000000002
2020-06-30,770.53,74260000.0,-0.0055000000000000005
2020-07-01,786.82,56960000.0,0.021099999999999997
2020-07-02,785.59,54060000.0,-0.0016
2020-07-03,789.87,43300000.0,0.0054
2020-07-06,803.46,74210000.0,0.0172
2020-07-07,805.68,87360000.0,0.0028000000000000004
2020-07-08,805.06,52130000.0,-0.0008
2020-07-09,817.08,81030000.0,0.0149
2020-07-10,809.02,71220000.0,-0.009899999999999999
2020-07-13,806.17,65610000.0,-0.0034999999999999996
2020-07-14,805.37,60120000.0,-0.001
2020-07-15,810.16,53470000.0,0.0059
2020-07-16,819.83,64519999.99999999,0.011899999999999999
2020-07-17,814.16,65440000.0,-0.0069
2020-07-20,803.36,69310000.0,-0.013300000000000001
2020-07-21,804.7,62630000.0,0.0017000000000000001
2020-07-22,797.85,65220000.0,-0.0085
2020-07-23,800.29,73620000.0,0.0031
2020-07-24,772.29,142230000.0,-0.035
2020-07-27,729.93,127330000.0,-0.0548
2020-07-28,756.17,106760000.0,0.0359
2020-07-29,735.16,95380000.0,-0.0278
2020-07-30,746.02,51150000.0,0.0148
2020-07-31,740.73,58080000.0,-0.0070999999999999995
2020-08-03,757.86,75710000.0,0.0231
2020-08-04,768.22,62080000.0,0.0137
2020-08-05,780.71,84980000.0,0.0163
2020-08-06,781.6,64069999.99999999,0.0011
2020-08-07,782.15,68200000.0,0.0007000000000000001
2020-08-10,784.3,79380000.0,0.0027
2020-08-11,784.57,60220000.0,0.0003
2020-08-12,788.42,71950000.0,0.0049
2020-08-13,795.09,62110000.0,0.0085
2020-08-14,791.98,85640000.0,-0.0039000000000000003
2020-08-17,791.54,57170000.0,-0.0006
2020-08-18,786.95,41660000.0,-0.0058
2020-08-19,789.41,51470000.0,0.0031
2020-08-20,786.11,65870000.00000001,-0.0042
2020-08-21,793.6,78120000.0,0.0095
2020-08-24,809.69,102480000.0,0.0203
2020-08-25,815.18,107200000.0,0.0068000000000000005
2020-08-26,812.36,89050000.0,-0.0034999999999999996
2020-08-27,814.55,72350000.0,0.0027
2020-08-28,821.93,102830000.0,0.0091
2020-08-31,823.93,82420000.0,0.0024
2020-09-01,832.03,78820000.0,0.0098
2020-09-03,843.64,104710000.0,0.013999999999999999
2020-09-04,840.54,103340000.0,-0.0037
2020-09-07,824.36,98250000.0,-0.0192
2020-09-08,827.57,81330000.0,0.0039000000000000003
2020-09-09,824.42,82990000.0,-0.0038
2020-09-10,825.85,67660000.0,0.0017000000000000001
2020-09-11,825.56,64099999.99999999,-0.0004
2020-09-14,832.24,65500000.0,0.008100000000000001
2020-09-15,833.33,87510000.0,0.0013
2020-09-16,834.5,54110000.0,0.0014000000000000002
2020-09-17,831.84,96610000.0,-0.0032
2020-09-18,841.26,94170000.0,0.0113
2020-09-21,851.54,106120000.0,0.012199999999999999
2020-09-22,852.72,130389999.99999999,0.0014000000000000002
2020-09-23,858.3,111920000.0,0.006500000000000001
2020-09-24,853.21,90210000.0,-0.0059
2020-09-25,854.71,105360000.0,0.0018
2020-09-28,863.31,134680000.0,0.0101
2020-09-29,856.2,135080000.0,-0.008199999999999999
2020-09-30,858.54,104920000.0,0.0027
2020-10-01,867.58,106520000.0,0.0105
2020-10-02,861.51,164530000.0,-0.006999999999999999
2020-10-05,867.7,115090000.0,0.0072
2020-10-06,871.37,148280000.0,0.0042
2020-10-07,870.85,157150000.0,-0.0006
2020-10-08,869.82,139810000.0,-0.0012
2020-10-09,874.53,115720000.0,0.0054
2020-10-12,874.9,130259999.99999999,0.0004
2020-10-13,878.35,103920000.0,0.0039000000000000003
2020-10-14,892.15,176570000.0,0.015700000000000002
2020-10-15,899.2,167590000.0,0.0079
2020-10-16,901.59,157350000.0,0.0027
2020-10-19,903.51,142170000.0,0.0021
2020-10-20,909.49,179990000.0,0.0066
2020-10-21,906.1,152210000.0,-0.0037
2020-10-22,918.3,133650000.0,0.013500000000000002
2020-10-23,930.3,163040000.0,0.0131
2020-10-26,919.56,167430000.0,-0.0115
2020-10-27,915.46,189910000.0,-0.0045000000000000005
2020-10-28,888.88,183440000.0,-0.028999999999999998
2020-10-29,886.68,151630000.0,-0.0025
2020-10-30,892.55,130030000.0,0.0066
2020-11-02,899.27,83560000.0,0.0075
2020-11-03,902.14,110880000.0,0.0032
2020-11-04,905.48,112220000.0,0.0037
2020-11-05,903.64,97630000.0,-0.002
2020-11-06,902.91,79120000.0,-0.0008
2020-11-09,917.42,108930000.0,0.0161
2020-11-10,916.5,137870000.0,-0.001
2020-11-11,916.68,114390000.0,0.0002
2020-11-12,923.0,85350000.0,0.0069
2020-11-13,931.2,122990000.0,0.0089
2020-11-16,915.97,173010000.0,-0.016399999999999998
2020-11-17,934.65,129180000.0,0.0204
2020-11-18,937.67,153570000.0,0.0032
2020-11-19,944.92,166090000.0,0.0077
2020-11-20,950.89,125700000.0,0.0063
2020-11-23,960.03,164650000.0,0.0096
2020-11-24,959.61,184870000.0,-0.0004
2020-11-25,960.63,175120000.0,0.0011
2020-11-26,964.16,156140000.0,0.0037
2020-11-27,971.11,142660000.0,0.0072
2020-11-30,965.89,168720000.0,-0.0054
2020-12-01,976.35,213410000.0,0.0108
2020-12-02,979.95,187860000.0,0.0037
2020-12-03,985.44,183520000.0,0.005600000000000001
2020-12-04,984.34,182020000.0,-0.0011
2020-12-07,992.01,148300000.0,0.0078000000000000005
2020-12-08,993.61,153450000.0,0.0016
2020-12-09,1004.03,180900000.0,0.0105
2020-12-10,994.28,173560000.0,-0.0097
2020-12-11,1008.65,127660000.0,0.014499999999999999
2020-12-14,1024.28,160380000.0,0.0155
2020-12-15,1013.02,173340000.0,-0.011000000000000001
2020-12-16,1029.72,178530000.0,0.0165
2020-12-17,1016.95,226640000.0,-0.0124
2020-12-18,1036.65,183610000.0,0.0194
2020-12-21,1049.71,187660000.0,0.0126
2020-12-22,1052.23,204620000.0,0.0024
2020-12-23,1045.7,203330000.0,-0.0062
2020-12-24,1033.95,212710000.0,-0.011200000000000002
2020-12-25,1052.13,161860000.0,0.0176
2020-12-28,1054.23,190250000.0,0.002
2020-12-29,1058.39,153420000.0,0.0039000000000000003
2020-12-30,1059.16,173020000.0,0.0007000000000000001
2020-12-31,1070.77,136030000.0,0.011000000000000001
2021-01-04,1091.87,233730000.0,0.0197
2021-01-05,1104.3,191640000.0,0.011399999999999999
2021-01-06,1113.72,225230000.0,0.0085
2021-01-07,1130.59,215400000.0,0.0151
2021-01-08,1147.86,220090000.0,0.015300000000000001
2021-01-11,1163.4,222790000.0,0.013500000000000002
2021-01-12,1169.03,202520000.0,0.0048
2021-01-13,1164.57,187360000.0,-0.0038
2021-01-14,1168.99,229620000.0,0.0038
2021-01-15,1182.2,211720000.0,0.0113
2021-01-18,1173.34,199290000.0,-0.0075
2021-01-19,1107.32,324710000.0,-0.056299999999999996
2021-01-20,1116.21,262600000.00000003,0.008
2021-01-21,1151.3,204600000.0,0.031400000000000004
2021-01-22,1156.58,210390000.0,0.0046
2021-01-25,1154.29,198480000.0,-0.002
2021-01-26,1125.09,236710000.0,-0.0253
2021-01-27,1083.63,241010000.0,-0.0369
2021-01-28,1010.75,282130000.0,-0.0673
2021-01-29,1048.31,242650000.0,0.037200000000000004
2021-02-01,1029.86,175340000.0,-0.0176
2021-02-02,1079.7,162840000.0,0.0484
2021-02-03,1117.98,204900000.0,0.0355
2021-02-04,1117.74,155640000.0,-0.0002
2021-02-05,1135.5,139780000.0,0.0159
2021-02-08,1092.59,228470000.0,-0.0378
2021-02-09,1129.49,173190000.0,0.0338
2021-02-17,1174.91,174120000.0,0.04019999999999999
2021-02-18,1187.94,183250000.0,0.0111
2021-02-19,1180.59,166180000.0,-0.0062
2021-02-22,1180.55,175260000.0,0.0
2021-02-23,1182.47,195050000.0,0.0016
2021-02-24,1167.18,178720000.0,-0.0129
2021-02-25,1169.82,158380000.0,0.0023
2021-02-26,1173.6,178990000.0,0.0032
2021-03-01,1191.83,191030000.0,0.0155
2021-03-02,1194.71,169420000.0,0.0024
2021-03-03,1195.6,154440000.0,0.0007000000000000001
2021-03-04,1174.29,183130000.0,-0.0178
2021-03-05,1173.83,205210000.0,-0.0004
2021-03-08,1170.0,164930000.0,-0.0033
2021-03-09,1163.0,159980000.0,-0.006
2021-03-10,1172.26,156010000.0,0.008
2021-03-11,1188.71,167310000.0,0.013999999999999999
2021-03-12,1187.81,147250000.0,-0.0008
2021-03-15,1190.86,149680000.0,0.0026
2021-03-16,1187.84,163860000.0,-0.0025
2021-03-17,1193.45,193600000.0,0.004699999999999999
2021-03-18,1211.54,155170000.0,0.0152
2021-03-19,1203.36,171420000.0,-0.0068000000000000005
2021-03-22,1198.54,161300000.0,-0.004
2021-03-23,1186.98,155690000.0,-0.0096
2021-03-24,1165.61,190250000.0,-0.018000000000000002
2021-03-25,1164.64,165900000.0,-0.0008
2021-03-26,1167.19,172710000.0,0.0022
2021-03-29,1180.07,145670000.0,0.011000000000000001
2021-03-30,1190.86,217510000.0,0.0091
2021-03-31,1196.24,171900000.0,0.0045000000000000005
2021-04-01,1226.16,222240000.0,0.025
2021-04-02,1238.03,199250000.0,0.0097
2021-04-05,1249.9,219160000.0,0.0096
2021-04-06,1255.36,222980000.0,0.0044
2021-04-07,1257.77,213310000.0,0.0019
2021-04-08,1251.81,161340000.0,-0.004699999999999999
2021-04-09,1253.26,173790000.0,0.0012
2021-04-12,1278.19,267959999.99999997,0.0199
2021-04-13,1277.35,255770000.0,-0.0007000000000000001
2021-04-14,1290.77,207520000.0,0.0105
2021-04-15,1284.2,236680000.0,-0.0051
2021-04-16,1276.87,247670000.0,-0.005699999999999999
2021-04-19,1306.22,210600000.0,0.023
2021-04-20,1312.68,244920000.0,0.0049
2021-04-22,1271.53,232540000.0,-0.0313
2021-04-23,1301.39,245630000.0,0.0235
2021-04-26,1275.04,216950000.0,-0.0202
2021-04-27,1283.81,171780000.0,0.0069
2021-04-28,1294.06,206900000.0,0.008
2021-04-29,1312.28,242340000.0,0.0141
2021-05-04,1328.03,274200000.0,0.012
2021-05-05,1346.89,274660000.0,0.014199999999999999
2021-05-06,1344.64,226860000.0,-0.0017000000000000001
2021-05-07,1340.73,291440000.0,-0.0029
2021-05-10,1370.66,302730000.0,0.0223
2021-05-11,1359.19,262050000.0,-0.0084
2021-05-12,1380.17,264230000.00000003,0.0154
2021-05-13,1370.18,271900000.0,-0.0072
2021-05-14,1380.02,251130000.0,0.0072
2021-05-17,1371.36,254610000.0,-0.0063
2021-05-18,1378.59,252830000.0,0.0053
2021-05-19,1401.71,279670000.0,0.0168
2021-05-20,1424.92,270200000.0,0.0166
2021-05-21,1425.04,267790000.00000003,0.0001
2021-05-24,1430.48,256209999.99999997,0.0038
2021-05-25,1444.01,209780000.0,0.0095
2021-05-26,1455.11,233970000.0,0.0077
2021-05-27,1437.38,264790000.00000003,-0.012199999999999999
2021-05-28,1458.78,300180000.0,0.0149
