"Date","Price","Open","High","Low","Vol.","Change %"
"12/15/2023","18,700.0","19,000.0","19,100.0","18,650.0","12.09M","-1.58%"
"12/14/2023","19,000.0","19,200.0","19,300.0","18,950.0","9.43M","-1.04%"
"12/13/2023","19,200.0","19,350.0","19,400.0","19,100.0","9.96M","-1.29%"
"12/12/2023","19,450.0","19,400.0","19,450.0","19,200.0","6.82M","0.26%"
"12/11/2023","19,400.0","19,500.0","19,600.0","19,200.0","7.68M","-1.02%"
"12/08/2023","19,600.0","19,650.0","19,700.0","19,300.0","8.34M","-0.25%"
"12/07/2023","19,650.0","19,400.0","19,650.0","19,150.0","17.16M","1.29%"
"12/06/2023","19,400.0","19,250.0","19,450.0","19,150.0","9.47M","1.31%"
"12/05/2023","19,150.0","19,500.0","19,550.0","19,150.0","11.51M","-1.79%"
"12/04/2023","19,500.0","19,300.0","19,600.0","19,250.0","10.85M","1.04%"
"12/01/2023","19,300.0","19,200.0","19,350.0","19,050.0","4.87M","1.05%"
"11/30/2023","19,100.0","19,200.0","19,450.0","19,100.0","6.75M","-0.78%"
"11/29/2023","19,250.0","19,400.0","19,400.0","19,250.0","5.48M","-0.52%"
"11/28/2023","19,350.0","19,200.0","19,450.0","19,050.0","5.75M","0.78%"
"11/27/2023","19,200.0","19,250.0","19,450.0","19,150.0","8.01M","0.00%"
"11/24/2023","19,200.0","19,150.0","19,400.0","19,000.0","10.85M","0.26%"
"11/23/2023","19,150.0","19,700.0","19,750.0","19,150.0","10.60M","-2.54%"
"11/22/2023","19,650.0","19,650.0","19,750.0","19,400.0","7.32M","0.00%"
"11/21/2023","19,650.0","19,600.0","19,900.0","19,500.0","8.68M","0.77%"
"11/20/2023","19,500.0","18,900.0","19,900.0","18,850.0","11.87M","1.04%"
"11/17/2023","19,300.0","20,000.0","20,000.0","19,000.0","15.20M","-3.02%"
"11/16/2023","19,900.0","19,750.0","20,000.0","19,750.0","9.90M","-0.25%"
"11/15/2023","19,950.0","19,900.0","20,150.0","19,800.0","17.93M","1.79%"
"11/14/2023","19,600.0","19,400.0","20,000.0","19,300.0","12.70M","2.08%"
"11/13/2023","19,200.0","19,550.0","19,700.0","19,050.0","10.47M","-1.79%"
"11/10/2023","19,550.0","19,900.0","19,900.0","19,550.0","12.16M","-2.25%"
"11/09/2023","20,000.0","20,500.0","20,550.0","20,000.0","13.60M","-6.32%"
"11/08/2023","21,350.0","20,800.0","21,350.0","20,600.0","13.58M","3.14%"
"11/07/2023","20,700.0","20,900.0","21,100.0","20,700.0","6.34M","-0.48%"
