"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2020","26,900","26,200","27,000","26,200","11.32K","0.37%"
"07/08/2020","26,800","26,500","26,800","26,300","28.73K","0.00%"
"07/07/2020","26,800","26,500","26,800","26,000","21.21K","0.00%"
"07/06/2020","26,800","26,500","26,800","26,400","22.30K","0.37%"
"07/03/2020","26,700","26,700","26,700","26,400","7.41K","0.00%"
"07/02/2020","26,700","26,100","26,700","26,100","5.21K","0.38%"
"07/01/2020","26,600","26,800","26,800","26,000","15.55K","0.00%"
"06/30/2020","26,600","26,100","26,600","26,000","74.45K","1.14%"
"06/29/2020","26,300","23,500","26,600","23,500","68.17K","-1.87%"
"06/26/2020","26,800","26,700","26,800","26,400","44.01K","-0.37%"
"06/25/2020","26,900","26,800","26,900","26,000","66.95K","0.00%"
"06/24/2020","26,900","27,000","27,000","26,600","80.21K","0.00%"
"06/23/2020","26,900","26,700","26,900","26,600","89.80K","0.75%"
"06/22/2020","26,700","27,000","27,000","26,400","45.81K","0.75%"
"06/19/2020","26,500","26,200","26,700","26,200","6.90K","0.00%"
"06/18/2020","26,500","25,600","26,600","25,600","10.03K","3.11%"
"06/17/2020","25,700","25,600","25,700","25,600","8.85K","-4.46%"
"06/16/2020","26,900","25,000","26,900","25,000","20.00K","7.60%"
"06/15/2020","25,000","26,600","26,600","24,900","16.37K","-6.02%"
"06/12/2020","26,600","26,400","27,000","25,700","39.24K","-0.75%"
"06/11/2020","26,800","26,800","28,400","26,800","66.96K","0.75%"
"06/10/2020","26,600","26,700","26,700","26,400","28.78K","0.00%"
"06/09/2020","26,600","26,700","26,700","26,500","26.50K","0.38%"
"06/08/2020","26,500","26,200","26,900","26,200","37.78K","1.15%"
"06/05/2020","26,200","26,000","26,200","25,900","24.61K","0.00%"
"06/04/2020","26,200","26,300","26,500","26,000","14.70K","-0.38%"
"06/03/2020","26,300","25,700","26,800","25,700","11.82K","2.33%"
"06/02/2020","25,700","26,900","26,900","25,600","34.31K","-4.46%"
"06/01/2020","26,900","26,500","27,500","26,500","46.92K","1.51%"
"05/29/2020","26,500","26,500","26,500","25,500","23.29K","0.00%"
"05/28/2020","26,500","26,700","26,700","25,000","38.74K","-0.75%"
"05/27/2020","26,700","27,400","27,400","25,600","80.10K","-1.11%"
"05/26/2020","27,000","25,500","27,800","25,500","57.39K","5.88%"
"05/25/2020","25,500","23,500","25,500","23,100","92.69K","8.51%"
"05/22/2020","23,500","23,500","23,600","23,400","35.21K","-0.42%"
"05/21/2020","23,600","23,500","23,700","23,500","43.11K","0.43%"
"05/20/2020","23,500","23,500","23,500","23,000","19.75K","0.00%"
"05/19/2020","23,500","22,800","23,500","22,700","37.70K","2.62%"
"05/18/2020","22,900","22,600","23,000","22,500","12.31K","-2.14%"
"05/15/2020","23,400","23,000","23,400","22,600","38.22K","0.00%"
"05/14/2020","23,400","23,900","23,900","23,300","20.57K","-2.09%"
"05/13/2020","23,900","23,800","23,900","22,500","45.22K","0.84%"
"05/12/2020","23,700","23,800","24,000","23,600","19.35K","-2.87%"
"05/11/2020","24,400","23,800","24,400","23,200","47.28K","2.95%"
"05/08/2020","23,700","23,900","23,900","23,000","88.82K","3.95%"
"05/07/2020","22,800","22,600","22,800","22,600","24.25K","0.00%"
"05/06/2020","22,800","22,300","22,900","22,300","77.09K","0.88%"
"05/05/2020","22,600","22,900","23,000","21,200","20.75K","-3.83%"
"05/04/2020","23,500","23,900","23,900","22,700","73.01K","-1.67%"
"04/29/2020","23,900","24,000","24,000","23,300","104.63K","1.27%"
"04/28/2020","23,600","23,200","23,800","23,000","123.02K","0.85%"
"04/27/2020","23,400","22,000","23,500","21,300","122.10K","7.34%"
"04/24/2020","21,800","20,900","21,800","20,000","40.90K","3.81%"
"04/23/2020","21,000","22,200","22,200","20,700","55.80K","-1.41%"
"04/22/2020","21,300","20,500","22,300","20,100","43.70K","3.90%"
"04/21/2020","20,500","21,500","22,500","19,300","46.90K","-10.87%"
"04/20/2020","23,000","23,000","23,000","22,000","76.50K","-4.17%"
"04/17/2020","24,000","21,500","24,200","21,500","47.01K","11.63%"
"04/16/2020","21,500","20,500","21,900","19,300","143.20K","12.57%"
"04/15/2020","19,100","19,000","19,200","19,000","117.31K","3.80%"
"04/14/2020","18,400","19,000","19,000","18,400","42.24K","-3.16%"
"04/13/2020","19,000","18,600","20,600","18,500","1.00K","1.06%"
"04/10/2020","18,800","19,500","19,500","18,800","3.40K","-1.05%"
"04/09/2020","19,000","19,000","19,000","19,000","6.97K","0.00%"
"04/08/2020","19,000","19,500","19,500","19,000","6.83K","0.00%"
"04/07/2020","19,000","19,800","20,000","19,000","15.40K","0.00%"
"04/06/2020","19,000","18,200","20,100","18,200","17.20K","5.56%"
"04/03/2020","18,000","17,500","18,000","17,300","9.35K","5.88%"
"04/01/2020","17,000","16,900","17,000","16,500","5.00K","2.41%"
"03/31/2020","16,600","16,400","17,000","16,000","5.71K","-2.35%"
"03/30/2020","17,000","15,600","17,400","15,500","6.30K","-5.03%"
"03/27/2020","17,900","18,000","18,000","17,200","1.10K","-0.56%"
"03/26/2020","18,000","17,800","18,400","17,500","1.12K","0.56%"
"03/25/2020","17,900","18,000","18,000","17,800","6.00K","11.18%"
"03/24/2020","16,100","17,400","18,300","16,000","17.70K","-5.29%"
"03/23/2020","17,000","18,600","18,600","16,600","14.32K","-8.60%"
"03/20/2020","18,600","20,600","20,600","18,600","18.60K","-7.00%"
"03/19/2020","20,000","20,200","20,200","19,000","12.20K","-5.66%"
"03/18/2020","21,200","21,600","21,600","20,300","1.80K","-0.47%"
"03/17/2020","21,300","21,900","21,900","19,500","3.70K","6.50%"
"03/16/2020","20,000","20,000","21,000","19,800","4.70K","0.50%"
"03/13/2020","19,900","20,900","20,900","19,600","27.83K","-6.57%"
"03/12/2020","21,300","21,000","21,300","20,600","12.91K","-5.33%"
"03/11/2020","22,500","24,000","24,000","22,500","4.31K","-9.64%"
"03/10/2020","24,900","21,500","25,400","21,500","5.61K","6.87%"
"03/09/2020","23,300","24,100","24,200","21,100","15.20K","-6.80%"
"03/06/2020","25,000","25,100","25,100","24,300","2.33K","0.00%"
"03/05/2020","25,000","25,100","25,100","24,900","1.10K","1.63%"
"03/04/2020","24,600","25,000","25,200","24,600","3.50K","-1.60%"
"03/03/2020","25,000","25,300","25,900","25,000","2.61K","-2.34%"
"03/02/2020","25,600","25,600","25,600","25,600","0.10K","2.40%"
"02/28/2020","25,000","24,300","25,000","24,200","53.92K","2.46%"
"02/26/2020","24,400","24,600","25,800","24,400","8.21K","0.00%"
"02/25/2020","24,400","25,000","25,000","24,000","8.02K","-2.40%"
"02/24/2020","25,000","26,000","26,300","25,000","65.60K","-5.66%"
"02/21/2020","26,500","26,400","26,500","26,300","2.80K","-0.38%"
"02/20/2020","26,600","26,000","27,000","26,000","23.31K","-1.85%"
"02/19/2020","27,100","26,400","27,100","26,000","24.48K","5.45%"
"02/18/2020","25,700","26,000","26,200","25,700","7.14K","-1.15%"
"02/17/2020","26,000","27,000","27,000","26,000","4.30K","0.00%"
"02/14/2020","26,000","26,200","26,900","25,500","16.50K","-2.99%"
"02/13/2020","26,800","27,800","27,800","26,000","11.93K","2.68%"
"02/12/2020","26,100","26,500","26,900","26,000","33.30K","2.35%"
"02/11/2020","25,500","25,000","26,200","25,000","12.85K","-2.67%"
"02/10/2020","26,200","25,500","26,400","25,500","14.20K","-2.60%"
"02/07/2020","26,900","26,900","26,900","26,900","0.30K","1.51%"
"02/06/2020","26,500","26,200","26,500","26,100","14.23K","-1.85%"
"02/05/2020","27,000","25,400","27,800","23,900","3.82K","8.00%"
"02/04/2020","25,000","26,500","26,700","24,600","19.70K","3.31%"
"02/03/2020","24,200","27,100","27,100","23,700","16.84K","-13.57%"
"01/31/2020","28,000","29,100","29,100","27,700","4.80K","-3.11%"
"01/30/2020","28,900","27,200","29,100","27,200","25.82K","-1.03%"
"01/22/2020","29,200","29,000","29,200","29,000","0.22K","-0.34%"
"01/20/2020","29,300","28,200","29,300","28,200","9.01K","0.69%"
"01/17/2020","29,100","28,800","29,200","28,200","8.20K","0.69%"
"01/16/2020","28,900","28,900","28,900","28,900","0.30K","0.35%"
"01/15/2020","28,800","28,000","28,900","28,000","5.35K","-0.69%"
"01/14/2020","29,000","28,300","29,000","28,300","1.90K","1.05%"
"01/13/2020","28,700","27,800","28,900","27,800","12.20K","3.24%"
"01/10/2020","27,800","27,900","27,900","27,500","9.20K","0.00%"
"01/09/2020","27,800","27,800","28,000","27,800","15.62K","-0.71%"
"01/08/2020","28,000","28,200","28,200","28,000","8.13K","-0.71%"
"01/07/2020","28,200","29,000","29,000","28,200","4.11K","-2.76%"
"01/06/2020","29,000","29,000","29,000","28,700","3.22K","-1.02%"
"01/03/2020","29,300","29,300","29,300","29,300","1.61K","-1.01%"
"01/02/2020","29,600","29,700","29,700","29,600","1.91K","-1.66%"
"12/31/2019","30,100","29,500","30,100","29,400","23.80K","0.33%"
"12/30/2019","30,000","30,000","30,100","29,600","36.78K","0.00%"
"12/27/2019","30,000","29,800","30,000","29,500","39.41K","0.00%"
"12/26/2019","30,000","29,600","30,000","29,500","33.05K","1.35%"
"12/25/2019","29,600","29,800","29,800","29,600","0.72K","-1.33%"
"12/24/2019","30,000","29,900","30,000","29,200","36.00K","0.33%"
"12/23/2019","29,900","29,700","30,000","29,700","15.80K","-0.33%"
"12/20/2019","30,000","28,900","30,000","28,900","27.90K","1.69%"
"12/19/2019","29,500","28,600","29,500","28,500","48.93K","0.68%"
"12/18/2019","29,300","28,300","29,300","28,100","53.22K","1.03%"
"12/17/2019","29,000","29,000","29,000","28,000","47.80K","0.35%"
"12/16/2019","28,900","28,000","29,000","27,500","109.40K","2.12%"
"12/13/2019","28,300","28,000","28,300","28,000","4.10K","0.00%"
"12/12/2019","28,300","28,000","28,300","27,800","25.92K","0.00%"
"12/11/2019","28,300","28,100","28,300","27,600","40.40K","-0.70%"
"12/10/2019","28,500","28,300","28,500","27,600","24.64K","-0.35%"
"12/09/2019","28,600","28,000","28,600","28,000","7.10K","0.35%"
"12/06/2019","28,500","28,100","28,800","27,900","3.12K","0.71%"
"12/05/2019","28,300","28,300","28,300","27,700","7.40K","0.00%"
"12/04/2019","28,300","27,900","28,300","27,500","13.81K","1.43%"
"12/03/2019","27,900","27,400","28,000","27,400","7.72K","0.00%"
"12/02/2019","27,900","27,300","28,000","27,000","29.30K","2.20%"
"11/29/2019","27,300","27,800","27,800","27,300","2.11K","-3.53%"
"11/28/2019","28,300","28,000","28,300","26,100","91.09K","-0.70%"
"11/27/2019","28,500","28,500","28,500","28,000","31.82K","-1.04%"
"11/26/2019","28,800","28,900","28,900","28,000","22.83K","-0.35%"
"11/25/2019","28,900","28,200","29,400","28,200","10.51K","2.48%"
"11/22/2019","28,200","28,400","30,000","28,200","93.78K","0.00%"
"11/21/2019","28,200","27,900","28,300","27,900","18.02K","0.71%"
"11/20/2019","28,000","27,900","28,000","27,800","15.80K","0.00%"
"11/19/2019","28,000","27,800","28,000","27,800","6.64K","0.00%"
"11/18/2019","28,000","28,100","28,100","27,600","19.86K","-1.06%"
"11/15/2019","28,300","28,200","28,500","27,800","44.92K","-1.05%"
"11/14/2019","28,600","28,300","28,600","28,200","6.70K","-0.35%"
"11/13/2019","28,700","28,600","28,700","28,000","68.00K","-0.69%"
"11/12/2019","28,900","29,200","29,200","28,600","59.00K","-0.69%"
"11/11/2019","29,100","29,300","29,300","28,500","21.85K","-0.68%"
"11/08/2019","29,300","29,000","29,300","28,700","33.72K","0.00%"
"11/07/2019","29,300","29,200","29,500","29,000","27.39K","-0.34%"
"11/06/2019","29,400","29,500","29,500","28,900","76.33K","-0.68%"
"11/05/2019","29,600","30,000","30,000","29,200","26.92K","-1.33%"
"11/04/2019","30,000","29,900","30,000","29,300","55.30K","-0.99%"
"11/01/2019","30,300","30,000","30,300","29,800","14.72K","-0.66%"
"10/31/2019","30,500","30,100","30,500","29,700","34.03K","1.33%"
"10/30/2019","30,100","30,300","30,400","30,000","2.70K","-1.31%"
"10/29/2019","30,500","29,900","30,500","29,400","30.93K","1.67%"
"10/28/2019","30,000","30,000","30,000","29,000","97.70K","-1.64%"
"10/25/2019","30,500","30,200","30,500","29,800","58.81K","-0.97%"
"10/24/2019","30,800","30,000","30,800","30,000","38.71K","-0.32%"
"10/23/2019","30,900","31,200","31,200","30,400","32.90K","-0.32%"
"10/22/2019","31,000","31,000","31,300","30,700","14.55K","0.00%"
"10/21/2019","31,000","30,200","31,400","30,200","70.89K","2.99%"
"10/18/2019","30,100","29,900","30,100","29,800","44.45K","1.01%"
"10/17/2019","29,800","29,900","30,200","29,600","42.04K","0.68%"
"10/16/2019","29,600","29,500","29,600","29,500","62.30K","-1.33%"
"10/15/2019","30,000","29,900","30,000","29,300","34.13K","-0.66%"
"10/14/2019","30,200","30,100","30,300","29,500","48.74K","0.00%"
"10/11/2019","30,200","30,200","30,500","30,200","14.97K","-0.33%"
"10/10/2019","30,300","30,200","30,500","29,700","59.96K","-0.66%"
"10/09/2019","30,500","30,500","30,500","30,200","39.91K","-0.97%"
"10/08/2019","30,800","30,800","30,800","30,200","38.02K","-0.65%"
"10/07/2019","31,000","30,500","31,000","30,500","17.19K","0.00%"
"10/04/2019","31,000","31,200","31,200","30,500","37.00K","-0.32%"
"10/03/2019","31,100","30,500","31,400","30,200","57.65K","0.65%"
"10/02/2019","30,900","30,800","30,900","30,600","34.72K","-0.64%"
"10/01/2019","31,100","31,000","31,200","30,800","26.81K","-0.32%"
"09/30/2019","31,200","31,000","31,200","30,500","58.31K","-0.95%"
"09/27/2019","31,500","31,500","31,500","30,800","65.18K","-0.32%"
"09/26/2019","31,600","31,700","31,700","31,100","26.81K","-0.32%"
"09/25/2019","31,700","31,500","31,700","31,400","11.91K","-0.94%"
"09/24/2019","32,000","31,800","32,000","31,200","66.42K","1.27%"
"09/23/2019","31,600","31,400","32,200","31,400","29.15K","0.00%"
"09/20/2019","31,600","30,500","31,700","30,500","72.17K","1.28%"
"09/19/2019","31,200","31,200","31,200","30,400","39.05K","0.97%"
"09/18/2019","30,900","31,000","31,900","30,700","23.92K","-0.32%"
"09/17/2019","31,000","30,300","31,000","30,200","68.28K","0.00%"
"09/16/2019","31,000","31,000","31,000","30,400","105.68K","0.00%"
"09/13/2019","31,000","31,200","31,400","30,600","53.23K","0.00%"
"09/12/2019","31,000","30,700","31,300","30,100","45.89K","2.99%"
"09/11/2019","30,100","30,100","31,300","30,000","80.56K","-3.83%"
"09/10/2019","31,300","31,300","31,700","29,500","186.11K","-1.88%"
"09/09/2019","31,900","32,000","32,000","30,500","68.09K","-1.24%"
"09/06/2019","32,300","32,000","32,300","31,400","83.97K","-0.31%"
"09/05/2019","32,400","31,900","32,800","31,800","90.38K","-0.31%"
"09/04/2019","32,500","32,000","32,500","29,000","310.23K","-1.81%"
"09/03/2019","33,100","34,500","34,500","31,000","213.14K","-4.06%"
"08/30/2019","34,500","34,900","35,600","34,500","309.39K","-1.15%"
"08/29/2019","34,900","33,300","35,800","33,000","615.94K","4.18%"
"08/28/2019","33,500","33,500","33,500","32,900","101.34K","0.00%"
"08/27/2019","33,500","33,400","33,600","32,800","125.75K","0.60%"
"08/26/2019","33,300","32,500","33,900","32,500","146.30K","3.10%"
"08/23/2019","32,300","32,000","32,900","31,900","75.93K","0.94%"
"08/22/2019","32,000","32,500","32,800","31,700","152.42K","-3.61%"
"08/21/2019","33,200","33,400","35,000","32,800","191.52K","-0.90%"
"08/20/2019","33,500","32,000","34,300","31,700","188.39K","5.35%"
"08/19/2019","31,800","32,000","32,200","31,300","60.66K","-0.63%"
"08/16/2019","32,000","31,500","32,800","31,000","133.45K","1.27%"
"08/15/2019","31,600","29,000","32,000","28,000","145.49K","2.60%"
