"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2023","110,400","112,500","112,500","109,000","195.20K","-1.16%"
"01/03/2023","111,700","109,500","111,700","109,100","395.90K","2.01%"
"12/30/2022","109,500","112,900","112,900","108,500","132.90K","0.27%"
"12/29/2022","109,200","110,600","112,200","108,800","400.00K","-1.18%"
"12/28/2022","110,500","107,800","111,100","106,200","225.60K","2.31%"
"12/27/2022","108,000","111,000","112,900","107,400","249.20K","-0.83%"
"12/26/2022","108,900","111,500","111,500","107,700","151.20K","-2.33%"
"12/23/2022","111,500","111,300","111,800","107,600","258.80K","0.18%"
"12/22/2022","111,300","111,700","112,700","109,100","222.00K","-0.27%"
"12/21/2022","111,600","111,300","112,800","110,500","351.40K","0.27%"
"12/20/2022","111,300","111,000","111,900","109,000","374.80K","0.09%"
"12/19/2022","111,200","112,900","112,900","110,000","322.00K","-1.59%"
"12/16/2022","113,000","111,100","113,000","110,100","575.00K","0.09%"
"12/15/2022","112,900","112,100","112,900","110,500","267.80K","0.62%"
"12/14/2022","112,200","112,100","112,300","109,000","416.80K","0.18%"
"12/13/2022","112,000","111,300","112,000","109,600","481.70K","0.54%"
"12/12/2022","111,400","112,500","113,000","109,600","465.80K","-0.09%"
"12/09/2022","111,500","107,000","114,400","105,300","491.70K","4.21%"
"12/08/2022","107,000","105,900","107,700","104,500","658.00K","0.94%"
"12/07/2022","106,000","105,000","106,200","103,200","461.60K","0.00%"
"12/06/2022","106,000","106,800","107,700","105,500","682.60K","-0.84%"
"12/05/2022","106,900","106,500","108,300","106,500","681.20K","0.38%"
"12/02/2022","106,500","103,000","106,500","102,900","768.70K","3.20%"
"12/01/2022","103,200","101,500","103,300","100,100","745.10K","0.19%"
"11/30/2022","103,000","103,000","103,100","98,500","590.00K","0.19%"
"11/29/2022","102,800","99,300","102,900","99,300","530.20K","0.59%"
"11/28/2022","102,200","102,000","102,600","101,100","220.40K","0.20%"
"11/25/2022","102,000","101,700","102,000","101,200","277.60K","0.79%"
"11/24/2022","101,200","100,300","101,200","99,000","303.30K","0.80%"
"11/23/2022","100,400","98,100","101,100","96,700","113.30K","2.34%"
"11/22/2022","98,100","98,900","102,300","98,000","331.80K","-2.49%"
"11/21/2022","100,600","102,200","102,200","98,100","109.60K","-1.57%"
"11/18/2022","102,200","102,100","102,400","100,700","317.80K","0.10%"
"11/17/2022","102,100","102,400","102,600","101,000","333.50K","0.20%"
"11/16/2022","101,900","101,700","108,900","100,100","396.90K","0.10%"
"11/15/2022","101,800","101,400","102,000","99,800","324.90K","-0.10%"
"11/14/2022","101,900","101,300","102,000","98,000","376.20K","0.59%"
"11/11/2022","101,300","97,600","101,700","97,600","157.10K","1.30%"
"11/10/2022","100,000","100,600","101,700","99,400","218.20K","-0.60%"
"11/09/2022","100,600","100,600","102,000","97,000","210.40K","0.20%"
"11/08/2022","100,400","100,900","102,700","99,500","284.90K","0.20%"
"11/07/2022","100,200","96,500","102,000","96,500","230.00K","0.10%"
"11/04/2022","100,100","100,100","102,600","96,100","236.20K","-2.53%"
"11/03/2022","102,700","98,000","104,500","98,000","167.30K","-2.19%"
"11/02/2022","105,000","106,800","106,800","100,100","289.60K","-1.22%"
"11/01/2022","106,300","107,700","108,000","106,200","111.30K","-1.21%"
"10/31/2022","107,600","107,500","108,000","105,500","154.70K","-0.19%"
"10/28/2022","107,800","108,800","108,800","106,000","136.80K","-0.19%"
"10/27/2022","108,000","107,500","108,400","106,200","114.40K","0.47%"
"10/26/2022","107,500","108,000","108,800","106,000","129.50K","-0.46%"
"10/25/2022","108,000","107,000","108,000","106,000","179.00K","0.93%"
"10/24/2022","107,000","108,900","108,900","105,500","207.80K","-1.74%"
"10/21/2022","108,900","109,000","109,300","106,500","206.80K","0.00%"
"10/20/2022","108,900","109,400","110,000","108,300","221.80K","-0.18%"
"10/19/2022","109,100","109,000","109,400","108,100","170.60K","0.00%"
"10/18/2022","109,100","108,000","110,000","107,400","306.80K","0.09%"
"10/17/2022","109,000","108,800","109,000","106,500","238.40K","0.00%"
"10/14/2022","109,000","108,600","109,000","107,000","345.50K","0.28%"
"10/13/2022","108,700","109,900","109,900","105,200","322.00K","0.00%"
"10/12/2022","108,700","107,000","108,900","105,100","418.70K","1.59%"
"10/11/2022","107,000","111,800","111,800","106,100","618.20K","-2.73%"
"10/10/2022","110,000","114,700","114,700","110,000","538.60K","-4.35%"
"10/07/2022","115,000","114,000","115,000","113,600","824.50K","0.70%"
"10/06/2022","114,200","114,300","115,000","113,000","309.60K","-0.70%"
"10/05/2022","115,000","113,900","116,800","113,600","637.60K","1.86%"
"10/04/2022","112,900","110,000","112,900","109,900","350.60K","2.64%"
"10/03/2022","110,000","110,000","111,000","109,000","285.90K","-0.81%"
"09/30/2022","110,900","110,000","113,000","109,900","409.90K","0.73%"
"09/29/2022","110,100","110,200","111,100","109,900","245.70K","0.00%"
"09/28/2022","110,100","110,500","110,500","109,000","409.90K","-0.36%"
"09/27/2022","110,500","110,200","110,700","110,000","280.60K","0.36%"
"09/26/2022","110,100","111,900","111,900","110,100","504.10K","-2.39%"
"09/23/2022","112,800","114,000","114,400","112,800","375.40K","-1.91%"
"09/22/2022","115,000","114,100","115,000","112,700","547.60K","0.00%"
"09/21/2022","115,000","114,700","116,000","114,200","353.90K","-0.95%"
"09/20/2022","116,100","114,600","116,100","114,600","324.50K","0.96%"
"09/19/2022","115,000","116,100","116,100","114,500","330.50K","-0.61%"
"09/16/2022","115,700","116,000","116,000","115,000","2.15M","-0.26%"
"09/15/2022","116,000","116,000","116,500","115,000","678.50K","-0.17%"
"09/14/2022","116,200","115,300","116,500","115,300","480.20K","-1.02%"
"09/13/2022","117,400","118,000","118,000","117,000","475.00K","-0.09%"
"09/12/2022","117,500","118,000","118,000","116,300","394.40K","-0.42%"
"09/09/2022","118,000","115,000","118,100","115,000","381.00K","2.61%"
"09/08/2022","115,000","113,900","115,000","113,800","560.10K","0.97%"
"09/07/2022","113,900","119,200","119,200","113,900","940.30K","-4.85%"
"09/06/2022","119,700","120,000","120,000","118,100","513.00K","-0.25%"
"09/05/2022","120,000","121,500","121,500","119,500","554.60K","-1.32%"
"08/31/2022","121,600","121,000","121,900","120,500","526.40K","-0.65%"
"08/30/2022","122,400","122,000","122,500","120,100","261.10K","0.33%"
"08/29/2022","122,000","122,800","122,800","119,500","445.40K","-0.81%"
"08/26/2022","123,000","123,700","123,700","121,800","662.50K","-0.32%"
"08/25/2022","123,400","123,500","123,500","123,000","370.70K","-0.08%"
"08/24/2022","123,500","123,000","123,700","123,000","508.00K","0.00%"
"08/23/2022","123,500","123,200","123,700","122,600","613.90K","-0.32%"
"08/22/2022","123,900","123,500","124,000","123,200","259.10K","-0.08%"
"08/19/2022","124,000","123,900","124,000","123,200","555.00K","0.00%"
"08/18/2022","124,000","123,900","124,100","123,300","1.04M","0.40%"
"08/17/2022","123,500","123,400","124,100","123,300","769.80K","0.08%"
"08/16/2022","123,400","124,200","124,300","123,300","676.90K","-0.80%"
"08/15/2022","124,400","124,300","125,300","124,200","668.20K","0.08%"
"08/12/2022","124,300","124,800","125,200","124,000","660.30K","-0.72%"
"08/11/2022","125,200","126,000","126,000","125,200","700.20K","-0.16%"
"08/10/2022","125,400","126,000","126,000","125,100","762.00K","-0.79%"
"08/09/2022","126,400","125,000","126,400","124,800","664.80K","0.96%"
"08/08/2022","125,200","126,500","126,900","125,000","387.90K","-1.03%"
"08/05/2022","126,500","129,200","129,200","126,400","797.80K","-2.09%"
"08/04/2022","129,200","127,100","129,200","126,100","741.30K","1.73%"
"08/03/2022","127,000","126,800","127,500","125,800","412.50K","-0.39%"
"08/02/2022","127,500","125,800","127,900","125,700","360.70K","0.31%"
"08/01/2022","127,100","126,000","127,100","125,700","438.80K","1.11%"
"07/29/2022","125,700","127,400","127,400","125,500","490.80K","-1.33%"
"07/28/2022","127,400","125,800","127,400","125,000","556.70K","1.68%"
"07/27/2022","125,300","125,000","125,300","124,600","439.20K","0.16%"
"07/26/2022","125,100","125,700","125,900","125,000","427.70K","-0.56%"
"07/25/2022","125,800","125,300","125,800","124,500","581.50K","0.16%"
"07/22/2022","125,600","126,300","126,300","124,500","492.30K","-0.32%"
"07/21/2022","126,000","125,600","126,900","125,100","476.50K","0.40%"
"07/20/2022","125,500","124,500","125,500","124,000","492.10K","0.80%"
"07/19/2022","124,500","124,300","124,500","123,000","365.50K","0.24%"
"07/18/2022","124,200","124,800","124,800","123,900","398.50K","-0.40%"
"07/15/2022","124,700","126,800","126,800","124,400","347.40K","-1.58%"
"07/14/2022","126,700","124,700","127,200","124,000","529.10K","1.52%"
"07/13/2022","124,800","125,500","126,100","124,800","472.50K","-0.56%"
"07/12/2022","125,500","127,400","127,500","125,300","644.40K","-1.49%"
"07/11/2022","127,400","127,000","127,800","126,000","509.50K","-0.31%"
"07/08/2022","127,800","129,300","129,300","127,000","450.20K","-1.16%"
"07/07/2022","129,300","126,800","129,300","126,600","613.00K","1.73%"
"07/06/2022","127,100","125,800","127,100","124,500","632.80K","0.95%"
"07/05/2022","125,900","129,500","129,500","125,900","518.10K","-2.85%"
"07/04/2022","129,600","130,000","130,100","129,200","585.20K","-0.38%"
"07/01/2022","130,100","129,000","130,100","127,300","517.70K","0.08%"
"06/30/2022","130,000","131,800","132,400","129,200","561.30K","-1.74%"
"06/29/2022","132,300","132,900","132,900","131,000","540.90K","-0.53%"
"06/28/2022","133,000","133,000","133,200","131,500","629.90K","0.00%"
"06/27/2022","133,000","129,000","133,000","128,300","964.00K","3.66%"
"06/24/2022","128,300","128,300","129,000","126,500","621.00K","0.08%"
"06/23/2022","128,200","129,300","129,600","126,300","682.70K","-0.85%"
"06/22/2022","129,300","127,800","130,000","127,500","930.70K","1.17%"
"06/21/2022","127,800","126,000","128,000","125,000","710.60K","0.63%"
"06/20/2022","127,000","125,000","127,200","124,700","759.50K","1.68%"
"06/17/2022","124,900","125,000","125,100","122,100","561.70K","-0.40%"
"06/16/2022","125,400","124,300","127,500","123,400","678.70K","0.72%"
"06/15/2022","124,500","124,800","125,100","122,900","691.80K","-0.24%"
"06/14/2022","124,800","124,000","124,800","123,300","625.30K","-0.08%"
"06/13/2022","124,900","126,500","126,800","123,500","584.50K","-2.19%"
"06/10/2022","127,700","127,300","128,900","126,000","683.50K","-0.08%"
"06/09/2022","127,800","126,300","127,800","125,800","643.90K","0.63%"
"06/08/2022","127,000","126,500","127,200","125,800","656.50K","0.16%"
"06/07/2022","126,800","127,000","127,000","125,500","607.50K","-0.63%"
"06/06/2022","127,600","125,500","128,100","125,000","681.10K","0.47%"
"06/03/2022","127,000","128,500","128,600","125,400","631.30K","-1.32%"
"06/02/2022","128,700","131,500","131,500","128,000","822.80K","-1.98%"
"06/01/2022","131,300","130,500","131,500","129,600","662.20K","0.31%"
"05/31/2022","130,900","132,600","132,600","129,800","638.70K","-1.21%"
"05/30/2022","132,500","127,300","132,500","127,300","1.16M","4.33%"
"05/27/2022","127,000","125,000","127,000","124,100","858.70K","1.60%"
