"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2023","63,000","62,200","63,000","61,000","5.51M","6.96%"
"07/28/2023","58,900","57,700","58,900","57,400","2.87M","2.43%"
"07/27/2023","57,500","59,000","59,100","57,500","2.72M","-2.54%"
"07/26/2023","59,000","58,300","59,000","58,300","3.08M","0.68%"
"07/25/2023","58,600","58,800","59,200","58,200","3.62M","-0.85%"
"07/24/2023","59,100","59,500","59,500","58,100","2.05M","0.17%"
"07/21/2023","59,000","57,500","59,000","57,300","3.60M","2.25%"
"07/20/2023","57,700","58,500","58,500","57,300","3.59M","-1.37%"
"07/19/2023","58,500","58,800","59,000","58,200","2.22M","-0.51%"
"07/18/2023","58,800","58,500","59,400","58,000","2.91M","-0.34%"
"07/17/2023","59,000","56,700","59,000","56,500","4.27M","4.61%"
"07/14/2023","56,400","56,500","56,600","55,800","2.05M","0.18%"
"07/13/2023","56,300","55,400","56,300","55,300","3.01M","2.18%"
"07/12/2023","55,100","53,900","55,300","53,900","2.19M","2.23%"
"07/11/2023","53,900","53,600","53,900","53,600","2.62M","0.19%"
"07/10/2023","53,800","54,100","54,400","53,600","2.15M","-0.37%"
"07/07/2023","54,000","54,500","54,900","54,000","1.22M","-0.92%"
"07/06/2023","54,500","55,300","55,900","54,500","1.41M","-2.85%"
"07/05/2023","56,100","56,500","56,500","55,300","1.62M","-0.71%"
"07/04/2023","56,500","55,900","56,800","55,500","1.45M","1.07%"
"07/03/2023","55,900","55,000","55,900","55,000","1.04M","1.64%"
"06/30/2023","55,000","54,800","55,500","54,300","1.46M","0.00%"
"06/29/2023","55,000","55,400","55,400","54,900","1.25M","-0.72%"
"06/28/2023","55,400","56,100","56,200","55,000","1.39M","-0.89%"
"06/27/2023","55,900","55,500","55,900","55,400","991.90K","0.72%"
"06/26/2023","55,500","55,600","55,800","54,800","1.42M","-0.89%"
"06/23/2023","56,000","55,200","56,000","55,100","2.16M","0.54%"
"06/22/2023","55,700","55,000","55,700","54,700","1.91M","2.01%"
"06/21/2023","54,600","55,000","55,300","54,300","2.37M","-0.91%"
"06/20/2023","55,100","55,000","55,700","54,500","984.30K","0.18%"
"06/19/2023","55,000","56,100","56,100","54,800","1.53M","-1.79%"
"06/16/2023","56,000","56,400","56,900","55,000","2.45M","-0.88%"
"06/15/2023","56,500","57,000","57,900","55,800","2.45M","-0.88%"
"06/14/2023","57,000","56,800","58,200","56,700","2.46M","0.53%"
"06/13/2023","56,700","55,200","56,700","55,100","2.37M","2.35%"
"06/12/2023","55,400","55,500","55,500","54,400","1.15M","-0.18%"
"06/09/2023","55,500","55,000","55,800","54,800","1.05M","0.18%"
"06/08/2023","55,400","55,300","56,000","55,100","2.33M","0.18%"
"06/07/2023","55,300","55,300","55,700","54,500","1.86M","0.55%"
"06/06/2023","55,000","54,400","55,000","53,900","1.36M","2.42%"
"06/05/2023","53,700","54,000","55,100","53,300","1.43M","0.56%"
"06/02/2023","53,400","53,500","53,900","53,000","1.36M","0.75%"
"06/01/2023","53,000","53,500","54,000","53,000","913.70K","-0.93%"
"05/31/2023","53,500","55,000","55,000","53,500","1.54M","-2.55%"
"05/30/2023","54,900","56,000","56,000","54,600","1.39M","-1.08%"
"05/29/2023","55,500","55,000","56,300","55,000","1.61M","0.91%"
"05/26/2023","55,000","55,000","56,400","54,600","1.79M","0.00%"
"05/25/2023","55,000","54,700","55,600","54,000","1.61M","0.92%"
"05/24/2023","54,500","53,700","54,500","53,300","848.90K","1.49%"
"05/23/2023","53,700","54,500","54,500","53,000","1.16M","-0.74%"
"05/22/2023","54,100","55,000","55,000","53,500","1.65M","0.00%"
"05/19/2023","54,100","55,500","55,500","53,500","1.84M","-1.64%"
"05/18/2023","55,000","53,900","55,800","53,500","3.53M","3.00%"
"05/17/2023","53,400","52,200","53,900","52,200","3.11M","2.30%"
"05/16/2023","52,200","51,700","52,200","51,500","1.50M","0.97%"
"05/15/2023","51,700","52,000","52,500","51,500","1.70M","0.98%"
"05/12/2023","51,200","49,100","51,200","48,900","1.44M","4.17%"
"05/11/2023","49,150","49,500","49,500","48,950","523.90K","-0.41%"
"05/10/2023","49,350","49,300","49,400","48,900","518.80K","0.10%"
"05/09/2023","49,300","49,050","49,500","48,750","1.27M","-0.20%"
"05/08/2023","49,400","48,850","49,550","48,600","1.06M","0.82%"
"05/05/2023","49,000","49,150","49,500","48,600","793.20K","-1.01%"
"05/04/2023","49,500","49,500","49,500","48,200","1.31M","0.00%"
"04/28/2023","49,500","47,700","49,500","47,400","1.14M","4.21%"
"04/27/2023","47,500","48,000","48,700","46,850","2.65M","-1.04%"
"04/26/2023","48,000","49,900","49,900","48,000","2.28M","-4.38%"
"04/25/2023","50,200","51,200","51,200","49,850","2.14M","-0.59%"
"04/24/2023","50,500","50,800","52,000","50,200","1.34M","0.40%"
"04/21/2023","50,300","50,500","50,700","49,900","734.70K","-0.79%"
"04/20/2023","50,700","50,500","50,700","49,850","483.60K","0.60%"
"04/19/2023","50,400","50,800","51,200","50,000","973.10K","-0.79%"
"04/18/2023","50,800","50,900","51,300","50,500","1.76M","0.99%"
"04/17/2023","50,300","50,100","50,900","50,000","1.03M","0.60%"
"04/14/2023","50,000","50,700","51,500","49,700","1.32M","-0.99%"
"04/13/2023","50,500","51,600","51,700","50,300","1.34M","-2.13%"
"04/12/2023","51,600","51,900","52,100","51,000","2.03M","0.19%"
"04/11/2023","51,500","49,300","51,700","49,300","2.08M","3.41%"
"04/10/2023","49,800","51,400","51,500","49,800","1.33M","-1.78%"
"04/07/2023","50,700","51,200","51,500","50,300","779.80K","-0.98%"
"04/06/2023","51,200","52,000","52,200","51,200","1.03M","-1.92%"
"04/05/2023","52,200","51,000","52,300","50,600","2.19M","2.35%"
"04/04/2023","51,000","53,000","53,000","51,000","1.52M","-3.04%"
"04/03/2023","52,600","52,200","53,700","52,000","2.84M","2.14%"
"03/31/2023","51,500","49,600","51,500","49,600","2.72M","3.94%"
"03/30/2023","49,550","48,800","49,950","48,100","1.68M","3.23%"
"03/29/2023","48,000","48,050","48,050","47,100","1.25M","0.00%"
"03/28/2023","48,000","48,450","49,500","47,000","2.55M","-0.83%"
"03/27/2023","48,400","49,000","49,500","48,400","1.87M","-1.22%"
"03/24/2023","49,000","48,000","49,850","48,000","2.61M","2.08%"
"03/23/2023","48,000","47,400","48,000","46,850","2.27M","0.73%"
"03/22/2023","47,650","45,600","48,000","45,600","4.39M","4.96%"
"03/21/2023","45,400","43,000","45,500","43,000","2.54M","6.70%"
"03/20/2023","42,550","44,100","44,100","42,550","2.17M","-1.85%"
"03/17/2023","43,350","44,600","45,200","43,350","4.94M","-2.58%"
"03/16/2023","44,500","45,800","45,800","44,250","2.04M","-3.26%"
"03/15/2023","46,000","45,250","46,600","44,950","2.07M","2.79%"
"03/14/2023","44,750","44,200","45,350","44,100","2.84M","0.00%"
"03/13/2023","44,750","42,800","44,800","42,750","3.23M","4.43%"
"03/10/2023","42,850","42,400","43,000","42,000","2.54M","1.06%"
"03/09/2023","42,400","42,350","43,000","42,250","1.78M","0.12%"
"03/08/2023","42,350","41,300","42,350","41,300","1.95M","0.12%"
"03/07/2023","42,300","42,700","43,000","42,100","1.67M","0.48%"
"03/06/2023","42,100","41,750","43,200","41,500","3.00M","2.81%"
"03/03/2023","40,950","41,000","41,200","40,550","1.39M","-0.36%"
"03/02/2023","41,100","41,000","41,500","40,450","1.95M","-0.24%"
"03/01/2023","41,200","41,050","41,300","39,800","3.33M","-0.72%"
"02/28/2023","41,500","41,000","41,950","40,400","1.63M","1.47%"
"02/27/2023","40,900","40,000","40,900","39,400","5.33M","-0.24%"
"02/24/2023","41,000","41,700","42,000","40,900","3.01M","-2.38%"
"02/23/2023","42,000","42,600","42,850","40,600","4.59M","-1.41%"
"02/22/2023","42,600","44,600","44,800","42,600","3.71M","-5.75%"
"02/21/2023","45,200","45,500","46,150","45,100","1.57M","0.00%"
"02/20/2023","45,200","43,500","46,300","43,400","4.18M","4.39%"
"02/17/2023","43,300","42,700","43,600","42,500","2.06M","1.88%"
"02/16/2023","42,500","42,750","42,750","42,000","2.37M","0.00%"
"02/15/2023","42,500","42,700","42,700","41,600","4.29M","-0.58%"
"02/14/2023","42,750","44,000","44,200","42,200","3.88M","-3.72%"
"02/13/2023","44,400","44,800","45,000","43,400","2.47M","-2.20%"
"02/10/2023","45,400","45,000","45,750","45,000","1.60M","0.22%"
"02/09/2023","45,300","45,650","46,700","45,300","3.12M","-2.79%"
"02/08/2023","46,600","46,700","46,700","44,450","4.74M","-0.43%"
"02/07/2023","46,800","48,000","48,000","46,050","2.54M","-2.40%"
"02/06/2023","47,950","47,900","48,000","47,100","1.69M","-0.31%"
"02/03/2023","48,100","48,000","48,500","47,500","1.25M","0.42%"
"02/02/2023","47,900","48,500","49,200","47,700","2.16M","-0.21%"
"02/01/2023","48,000","50,700","50,900","48,000","3.65M","-5.70%"
"01/31/2023","50,900","51,500","51,800","50,400","1.31M","-1.17%"
"01/30/2023","51,500","53,300","53,500","51,500","1.35M","-3.38%"
"01/27/2023","53,300","52,400","53,900","51,900","1.28M","2.11%"
"01/19/2023","52,200","52,400","53,400","51,500","2.24M","-0.57%"
"01/18/2023","52,500","52,000","52,900","50,900","1.26M","0.96%"
"01/17/2023","52,000","51,300","52,000","49,550","1.45M","1.36%"
"01/16/2023","51,300","52,000","52,300","51,300","1.12M","-1.35%"
"01/13/2023","52,000","51,700","52,000","51,100","1.05M","0.97%"
"01/12/2023","51,500","51,100","51,700","51,000","1.24M","1.38%"
"01/11/2023","50,800","50,300","50,900","49,800","1.19M","2.11%"
"01/10/2023","49,750","50,100","50,400","49,750","894.10K","-0.90%"
"01/09/2023","50,200","50,200","50,500","49,700","1.20M","0.60%"
"01/06/2023","49,900","49,750","50,300","49,500","1.17M","0.40%"
"01/05/2023","49,700","49,000","50,000","49,000","1.95M","1.43%"
"01/04/2023","49,000","49,900","49,900","49,000","1.18M","-0.81%"
"01/03/2023","49,400","48,000","49,400","47,000","1.62M","2.92%"
"12/30/2022","48,000","49,000","49,000","47,550","1.20M","0.42%"
"12/29/2022","47,800","47,600","48,500","47,400","1.26M","0.21%"
"12/28/2022","47,700","47,700","48,500","46,500","1.49M","0.42%"
"12/27/2022","47,500","46,300","50,200","45,150","2.87M","1.06%"
"12/26/2022","47,000","49,500","49,600","47,000","2.14M","-5.62%"
"12/23/2022","49,800","49,400","50,000","48,200","1.35M","1.63%"
"12/22/2022","49,000","48,550","49,650","48,550","2.17M","1.03%"
"12/21/2022","48,500","48,800","48,800","46,600","1.88M","0.62%"
"12/20/2022","48,200","48,200","48,600","46,300","3.29M","0.00%"
"12/19/2022","48,200","49,400","50,200","48,200","2.14M","-2.23%"
"12/16/2022","49,300","50,300","51,200","49,300","3.49M","-2.76%"
"12/15/2022","50,700","53,000","53,100","50,700","2.95M","-4.34%"
"12/14/2022","53,000","53,700","53,700","51,400","3.22M","0.00%"
"12/13/2022","53,000","50,500","53,000","49,950","4.25M","4.95%"
"12/12/2022","50,500","54,200","54,200","50,500","3.87M","-6.65%"
"12/09/2022","54,100","55,400","55,600","53,700","3.33M","-2.35%"
"12/08/2022","55,400","57,000","57,000","54,500","4.14M","-0.18%"
"12/07/2022","55,500","54,200","56,700","54,200","3.60M","0.91%"
"12/06/2022","55,000","58,300","58,300","54,300","4.26M","-5.66%"
"12/05/2022","58,300","57,500","58,300","56,800","4.60M","1.92%"
"12/02/2022","57,200","53,500","57,200","53,000","6.36M","6.92%"
"12/01/2022","53,500","55,100","56,200","53,500","5.87M","-1.83%"
"11/30/2022","54,500","53,600","54,500","52,000","6.19M","2.64%"
"11/29/2022","53,100","51,600","53,100","50,400","7.43M","5.78%"
"11/28/2022","50,200","47,500","50,200","47,400","7.82M","6.81%"
"11/25/2022","47,000","46,000","47,050","45,800","3.34M","4.44%"
"11/24/2022","45,000","44,350","45,500","44,200","1.18M","1.35%"
"11/23/2022","44,400","45,000","46,000","44,300","1.11M","-1.99%"
"11/22/2022","45,300","45,800","48,500","45,300","1.85M","-3.51%"
"11/21/2022","46,950","48,000","48,000","45,750","2.71M","-2.19%"
"11/18/2022","48,000","47,950","48,800","46,600","3.64M","0.10%"
"11/17/2022","47,950","45,000","47,950","44,950","4.30M","6.79%"
"11/16/2022","44,900","43,000","45,000","41,500","3.37M","3.46%"
"11/15/2022","43,400","42,550","43,850","42,450","3.09M","-1.36%"
"11/14/2022","44,000","43,800","44,900","42,350","2.67M","-0.34%"
"11/11/2022","44,150","43,950","44,550","43,750","4.08M","0.46%"
"11/10/2022","43,950","44,100","44,100","42,300","4.02M","-1.35%"
"11/09/2022","44,550","43,800","45,000","43,800","4.93M","1.71%"
"11/08/2022","43,800","43,100","43,800","41,250","5.52M","-0.23%"
"11/07/2022","43,900","44,000","44,000","42,200","3.02M","-1.35%"
"11/04/2022","44,500","44,800","44,800","42,500","4.34M","-1.11%"
"11/03/2022","45,000","44,550","45,350","44,350","2.10M","0.22%"
"11/02/2022","44,900","45,000","45,500","44,700","2.26M","-0.22%"
"11/01/2022","45,000","45,800","46,200","45,000","2.62M","0.00%"
"10/31/2022","45,000","45,500","46,800","44,100","2.52M","0.22%"
"10/28/2022","44,900","44,500","46,300","44,100","3.08M","2.05%"
"10/27/2022","44,000","43,400","44,600","42,900","4.87M","1.15%"
"10/26/2022","43,500","44,600","44,600","41,750","3.70M","-2.47%"
"10/25/2022","44,600","44,600","44,700","41,500","6.29M","0.00%"
"10/24/2022","44,600","47,950","47,950","44,600","1.83M","-6.99%"
"10/21/2022","47,950","49,950","49,950","46,500","5.38M","-4.10%"
"10/20/2022","50,000","49,500","50,000","48,900","2.75M","0.00%"
"10/19/2022","50,000","50,400","50,500","49,050","1.24M","-0.99%"
"10/18/2022","50,500","50,000","50,500","48,350","2.55M","2.02%"
"10/17/2022","49,500","51,500","51,500","49,500","2.93M","-4.62%"
"10/14/2022","51,900","53,000","53,100","51,300","1.70M","-1.70%"
"10/13/2022","52,800","52,500","52,800","51,000","2.13M","0.57%"
"10/12/2022","52,500","51,800","52,900","50,500","2.06M","1.35%"
"10/11/2022","51,800","52,600","52,600","50,800","4.08M","-3.90%"
"10/10/2022","53,900","53,000","53,900","51,800","2.16M","0.19%"
"10/07/2022","53,800","53,600","53,800","50,700","4.05M","0.37%"
"10/06/2022","53,600","53,600","54,100","52,700","2.72M","-0.37%"
"10/05/2022","53,800","51,000","53,800","50,900","3.93M","6.32%"
"10/04/2022","50,600","50,700","50,700","48,300","2.98M","0.40%"
"10/03/2022","50,400","50,700","50,800","47,200","4.22M","-0.59%"
"09/30/2022","50,700","50,000","52,000","48,000","4.40M","-0.20%"
"09/29/2022","50,800","52,100","52,500","50,700","1.97M","-0.78%"
"09/28/2022","51,200","53,600","54,000","51,000","2.62M","-5.36%"
"09/27/2022","54,100","55,900","55,900","54,100","1.24M","-3.22%"
"09/26/2022","55,900","56,500","57,000","55,200","2.73M","-2.27%"
"09/23/2022","57,200","57,500","57,700","57,000","630.90K","-0.87%"
"09/22/2022","57,700","57,800","58,000","56,600","2.37M","-1.03%"
"09/21/2022","58,300","58,900","58,900","58,000","1.73M","-1.02%"
"09/20/2022","58,900","58,600","59,300","58,600","1.54M","0.86%"
"09/19/2022","58,400","59,600","59,800","58,400","1.94M","-2.01%"
"09/16/2022","59,600","60,000","61,100","59,600","2.37M","-1.49%"
"09/15/2022","60,500","60,000","60,500","59,800","1.91M","0.83%"
"09/14/2022","60,000","59,800","60,300","59,700","1.78M","-1.15%"
"09/13/2022","60,700","61,500","61,500","60,700","2.25M","-1.14%"
"09/12/2022","61,400","60,100","61,800","60,100","3.87M","2.50%"
"09/09/2022","59,900","59,800","60,200","59,500","1.44M","0.50%"
"09/08/2022","59,600","59,600","59,800","59,300","1.64M","0.17%"
"09/07/2022","59,500","61,000","61,100","59,500","1.85M","-2.62%"
"09/06/2022","61,100","61,200","61,500","61,000","1.29M","0.16%"
"09/05/2022","61,000","61,200","61,800","61,000","1.53M","0.00%"
"08/31/2022","61,000","59,900","61,400","59,700","2.84M","1.84%"
"08/30/2022","59,900","59,700","60,400","59,500","1.77M","0.34%"
"08/29/2022","59,700","59,600","59,800","58,900","2.04M","-1.00%"
"08/26/2022","60,300","61,000","61,400","60,200","851.20K","-1.15%"
"08/25/2022","61,000","59,900","61,200","59,800","2.03M","2.18%"
"08/24/2022","59,700","59,600","59,800","59,300","1.05M","0.34%"
"08/23/2022","59,500","59,200","59,700","59,100","1.35M","0.17%"
"08/22/2022","59,400","59,900","60,400","59,100","2.12M","-1.16%"
"08/19/2022","60,100","61,000","61,100","59,500","2.78M","-1.64%"
"08/18/2022","61,100","61,300","61,800","61,100","3.35M","-0.33%"
"08/17/2022","61,300","61,500","61,800","61,300","2.51M","0.00%"
"08/16/2022","61,300","61,500","61,800","61,100","1.11M","-0.33%"
"08/15/2022","61,500","61,500","62,300","61,300","2.19M","0.49%"
"08/12/2022","61,200","61,400","61,500","61,100","1.42M","-0.33%"
"08/11/2022","61,400","61,900","61,900","61,000","2.24M","0.16%"
"08/10/2022","61,300","61,000","62,300","60,800","1.59M","0.66%"
"08/09/2022","60,900","61,700","61,900","60,900","2.23M","-0.98%"
"08/08/2022","61,500","61,500","61,900","61,500","2.23M","-0.49%"
"08/05/2022","61,800","62,700","62,700","61,600","2.29M","-1.90%"
"08/04/2022","63,000","62,000","63,100","62,000","5.22M","1.78%"
"08/03/2022","61,900","62,000","62,700","61,400","2.01M","-0.96%"
"08/02/2022","62,500","59,800","62,800","59,400","4.32M","4.17%"
"08/01/2022","60,000","59,800","60,000","59,000","1.70M","0.17%"
"07/29/2022","59,900","58,900","60,500","58,800","3.24M","1.87%"
"07/28/2022","58,800","59,000","59,100","58,500","1.91M","0.34%"
"07/27/2022","58,600","58,500","58,800","58,500","502.80K","-0.17%"
"07/26/2022","58,700","59,000","59,300","58,500","737.10K","-0.34%"
"07/25/2022","58,900","58,500","59,100","58,500","1.23M","0.34%"
"07/22/2022","58,700","58,900","59,000","58,500","1.53M","-0.34%"
"07/21/2022","58,900","59,600","59,700","58,900","2.07M","-1.34%"
"07/20/2022","59,700","59,000","59,700","58,500","1.91M","1.53%"
"07/19/2022","58,800","58,600","59,100","58,600","1.86M","-0.34%"
"07/18/2022","59,000","60,000","60,000","59,000","2.02M","-1.67%"
"07/15/2022","60,000","59,500","60,200","59,400","2.30M","-0.17%"
"07/14/2022","60,100","60,100","60,300","59,200","1.91M","0.00%"
"07/13/2022","60,100","60,000","60,500","59,000","2.33M","-0.17%"
"07/12/2022","60,200","59,500","60,500","59,100","3.60M","-0.50%"
"07/11/2022","60,500","59,100","60,500","58,400","4.88M","-0.82%"
"07/08/2022","61,000","61,300","61,300","59,500","1.79M","0.00%"
"07/07/2022","61,000","59,000","61,000","58,300","2.10M","3.21%"
"07/06/2022","59,100","60,200","60,500","58,400","6.72M","-2.31%"
"07/05/2022","60,500","61,100","61,500","60,400","3.13M","-0.82%"
"07/04/2022","61,000","62,000","62,000","61,000","2.26M","-0.65%"
"07/01/2022","61,400","62,200","63,500","61,400","2.97M","-1.13%"
"06/30/2022","62,100","63,300","63,800","62,100","2.48M","-1.90%"
"06/29/2022","63,300","63,600","64,000","63,100","1.57M","-0.78%"
"06/28/2022","63,800","63,500","64,100","63,500","1.46M","0.47%"
"06/27/2022","63,500","63,200","64,900","63,200","2.67M","0.47%"
"06/24/2022","63,200","63,300","63,800","63,100","2.26M","0.00%"
"06/23/2022","63,200","63,900","64,200","63,000","5.53M","-2.47%"
"06/22/2022","64,800","64,500","65,000","63,500","3.46M","-0.31%"
"06/21/2022","65,000","64,700","65,000","63,800","2.37M","0.00%"
"06/20/2022","65,000","65,900","66,000","64,700","2.70M","-1.52%"
"06/17/2022","66,000","64,800","66,000","63,800","3.11M","0.00%"
"06/16/2022","66,000","65,900","66,700","65,600","2.44M","0.15%"
"06/15/2022","65,900","66,000","66,300","64,700","3.51M","-0.15%"
"06/14/2022","66,000","65,600","66,000","64,700","3.02M","0.00%"
"06/13/2022","66,000","66,500","67,000","65,200","3.37M","-3.37%"
"06/10/2022","68,300","67,200","68,300","67,200","2.45M","0.00%"
"06/09/2022","68,300","68,700","68,700","67,500","3.54M","-0.29%"
"06/08/2022","68,500","68,500","69,200","68,000","2.09M","0.00%"
"06/07/2022","68,500","69,000","69,000","67,800","3.57M","-1.15%"
"06/06/2022","69,300","69,400","69,500","68,200","3.33M","-0.14%"
"06/03/2022","69,400","68,600","69,400","68,000","2.75M","-0.14%"
"06/02/2022","69,500","70,100","70,100","68,600","3.12M","-1.14%"
"06/01/2022","70,300","69,600","70,300","69,000","3.70M","1.01%"
"05/31/2022","69,600","68,700","69,900","68,500","3.69M","1.61%"
"05/30/2022","68,500","68,014","68,500","66,848","2.59M","1.15%"
"05/27/2022","67,723","67,043","67,723","66,557","2.45M","1.46%"
