"Date","Price","Open","High","Low","Vol.","Change %"
"07/13/2020","8,113","8,157","8,289","8,069","1.38M","-0.54%"
"07/10/2020","8,157","8,289","8,289","8,069","2.56M","-1.59%"
"07/09/2020","8,289","8,113","8,377","8,113","3.51M","2.17%"
"07/08/2020","8,113","7,848","8,245","7,804","4.22M","3.37%"
"07/07/2020","7,848","7,848","7,892","7,804","1.59M","0.57%"
"07/06/2020","7,804","7,804","7,848","7,716","1.65M","0.00%"
"07/03/2020","7,804","7,848","7,848","7,804","999.57K","0.00%"
"07/02/2020","7,804","7,804","7,848","7,716","2.99M","0.00%"
"07/01/2020","7,804","7,716","7,804","7,672","1.14M","1.72%"
"06/30/2020","7,672","7,716","7,804","7,584","1.15M","0.00%"
"06/29/2020","7,672","7,760","7,760","7,584","1.58M","-1.14%"
"06/26/2020","7,760","7,848","7,848","7,716","1.01M","-1.12%"
"06/25/2020","7,848","7,584","7,848","7,584","1.80M","1.14%"
"06/24/2020","7,760","7,716","7,848","7,672","1.39M","0.57%"
"06/23/2020","7,716","7,716","7,760","7,628","1.13M","0.00%"
"06/22/2020","7,716","7,760","7,760","7,672","1.03M","0.00%"
"06/19/2020","7,716","7,540","7,760","7,540","860.38K","1.16%"
"06/18/2020","7,628","7,540","7,628","7,496","491.34K","1.17%"
"06/17/2020","7,540","7,628","7,628","7,496","1.15M","-0.58%"
"06/16/2020","7,584","7,496","7,628","7,452","2.07M","1.78%"
"06/15/2020","7,452","7,628","7,672","7,363","2.03M","-2.31%"
"06/12/2020","7,628","7,275","7,716","7,275","3.14M","1.77%"
"06/11/2020","7,496","7,804","7,937","7,407","5.56M","-4.49%"
"06/10/2020","7,848","7,892","7,892","7,716","2.33M","-1.11%"
"06/09/2020","7,937","7,848","7,937","7,760","4.40M","0.56%"
"06/08/2020","7,892","7,760","7,937","7,716","2.65M","1.70%"
"06/05/2020","7,760","7,804","7,848","7,672","3.89M","-0.57%"
"06/04/2020","7,804","7,760","7,937","7,760","3.05M","0.00%"
"06/03/2020","7,804","7,496","7,804","7,496","5.11M","4.12%"
"06/02/2020","7,496","7,452","7,584","7,363","2.25M","0.59%"
"06/01/2020","7,452","7,187","7,540","7,187","4.75M","3.68%"
"05/29/2020","7,187","7,143","7,231","7,099","1.49M","0.62%"
"05/28/2020","7,143","7,143","7,187","7,055","2.07M","0.00%"
"05/27/2020","7,143","7,231","7,319","7,099","4.67M","-1.22%"
"05/26/2020","7,231","7,055","7,275","7,011","2.15M","2.50%"
"05/25/2020","7,055","6,967","7,143","6,790","3.51M","2.56%"
"05/22/2020","6,878","6,790","7,055","6,746","3.74M","1.30%"
"05/21/2020","6,790","6,702","6,834","6,658","2.01M","1.99%"
"05/20/2020","6,658","6,746","6,746","6,658","1.78M","-1.31%"
"05/19/2020","6,746","6,702","6,834","6,702","2.46M","1.32%"
"05/18/2020","6,658","6,614","6,658","6,570","1.14M","0.67%"
"05/15/2020","6,614","6,702","6,746","6,570","1.30M","-1.31%"
"05/14/2020","6,702","6,746","6,746","6,658","1.87M","-0.65%"
"05/13/2020","6,746","6,702","6,834","6,658","1.40M","-0.65%"
"05/12/2020","6,790","6,746","6,790","6,614","2.22M","0.65%"
"05/11/2020","6,746","6,526","6,746","6,482","2.92M","3.38%"
"05/08/2020","6,526","6,393","6,658","6,393","2.64M","2.07%"
"05/07/2020","6,393","6,305","6,437","6,305","770.73K","0.69%"
"05/06/2020","6,349","6,305","6,437","6,305","1.20M","0.70%"
"05/05/2020","6,305","6,305","6,349","6,261","470.23K","0.00%"
"05/04/2020","6,305","6,393","6,393","6,305","795.78K","-1.38%"
"04/29/2020","6,393","6,393","6,437","6,349","949.91K","0.00%"
"04/28/2020","6,393","6,349","6,393","6,261","875.36K","0.69%"
"04/27/2020","6,349","6,349","6,437","6,261","1.06M","0.00%"
"04/24/2020","6,349","6,393","6,437","6,349","823.67K","-0.69%"
"04/23/2020","6,393","6,393","6,570","6,393","801.85K","0.00%"
"04/22/2020","6,393","6,261","6,482","6,129","2.11M","0.69%"
"04/21/2020","6,349","6,614","6,702","6,261","2.71M","-2.70%"
"04/20/2020","6,526","6,570","6,746","6,482","2.98M","0.68%"
"04/17/2020","6,482","6,482","6,658","6,482","2.82M","0.00%"
"04/16/2020","6,482","6,482","6,526","6,349","1.11M","-25.42%"
"04/15/2020","8,691","8,512","8,929","8,512","3.49M","2.82%"
"04/14/2020","8,452","8,512","8,631","8,393","967.75K","0.00%"
"04/13/2020","8,452","8,452","8,631","8,333","926.24K","0.00%"
"04/10/2020","8,452","8,571","8,571","8,393","1.03M","-1.39%"
"04/09/2020","8,571","8,452","8,571","8,393","1.80M","2.13%"
"04/08/2020","8,393","8,512","8,512","8,274","995.92K","-1.40%"
"04/07/2020","8,512","8,571","8,750","8,333","1.09M","0.00%"
"04/06/2020","8,512","8,036","8,571","8,036","1.72M","5.93%"
"04/03/2020","8,036","7,857","8,095","7,798","1.34M","2.27%"
"04/01/2020","7,857","7,679","7,917","7,619","495.21K","3.13%"
"03/31/2020","7,619","7,679","7,917","7,441","1.56M","0.79%"
"03/30/2020","7,560","7,738","8,095","7,381","1.51M","-7.30%"
"03/27/2020","8,155","8,095","8,393","8,095","521.89K","-0.72%"
"03/26/2020","8,214","8,452","8,691","8,155","1.09M","-4.83%"
"03/25/2020","8,631","8,214","8,691","8,155","2.00M","6.62%"
"03/24/2020","8,095","7,917","8,095","7,798","1.36M","3.82%"
"03/23/2020","7,798","8,691","8,750","7,679","3.34M","-10.88%"
"03/20/2020","8,750","8,750","8,869","8,691","544.91K","0.00%"
"03/19/2020","8,750","8,929","8,988","8,631","1.28M","-2.00%"
"03/18/2020","8,929","8,869","9,107","8,869","1.02M","0.00%"
"03/17/2020","8,929","8,929","9,048","8,571","2.30M","-0.66%"
"03/16/2020","8,988","9,226","9,286","8,869","1.77M","-1.95%"
"03/13/2020","9,167","8,929","9,464","8,571","4.60M","-1.91%"
"03/12/2020","9,345","9,583","9,702","9,048","3.98M","-5.42%"
"03/11/2020","9,881","10,238","10,238","9,464","3.86M","-2.92%"
"03/10/2020","10,179","9,524","10,238","9,464","3.63M","6.21%"
"03/09/2020","9,583","10,655","10,655","9,107","9.91M","-11.54%"
"03/06/2020","10,833","10,952","10,952","10,655","1.48M","0.00%"
"03/05/2020","10,833","10,952","11,131","10,774","2.40M","-1.09%"
"03/04/2020","10,952","10,893","10,952","10,833","1.21M","0.55%"
"03/03/2020","10,893","10,893","11,131","10,893","2.95M","0.00%"
"03/02/2020","10,893","10,714","10,952","10,595","2.15M","1.11%"
"02/28/2020","10,774","10,833","10,893","10,655","3.21M","-1.63%"
"02/27/2020","10,952","10,595","11,012","10,536","2.28M","3.37%"
"02/26/2020","10,595","10,595","10,714","10,298","2.91M","-1.11%"
"02/25/2020","10,714","10,476","10,833","10,357","2.96M","0.56%"
"02/24/2020","10,655","11,191","11,191","10,536","3.85M","-4.79%"
"02/21/2020","11,191","10,833","11,429","10,833","8.03M","2.73%"
"02/20/2020","10,893","10,774","10,952","10,714","1.00M","1.11%"
"02/19/2020","10,774","10,714","10,774","10,655","1.67M","1.12%"
"02/18/2020","10,655","10,893","10,952","10,655","2.55M","-2.19%"
"02/17/2020","10,893","11,012","11,071","10,833","1.64M","-0.54%"
"02/14/2020","10,952","10,774","11,131","10,714","3.30M","1.10%"
"02/13/2020","10,833","10,417","11,012","10,357","6.24M","4.00%"
"02/12/2020","10,417","10,238","10,536","10,238","1.10M","1.16%"
"02/11/2020","10,298","10,238","10,298","10,179","825.85K","1.76%"
"02/10/2020","10,119","10,417","10,417","10,119","1.25M","-2.86%"
"02/07/2020","10,417","10,476","10,476","10,357","605.23K","-1.13%"
"02/06/2020","10,536","10,357","10,536","10,238","1.28M","2.31%"
"02/05/2020","10,298","10,238","10,417","10,238","1.25M","0.58%"
"02/04/2020","10,238","10,179","10,238","10,000","1.20M","0.58%"
"02/03/2020","10,179","10,000","10,179","9,821","2.18M","0.00%"
"01/31/2020","10,179","10,298","10,298","10,119","1.66M","-1.16%"
"01/30/2020","10,298","10,536","10,536","10,238","1.42M","-2.81%"
"01/22/2020","10,595","10,595","10,655","10,476","981.71K","0.00%"
"01/21/2020","10,595","10,476","10,655","10,476","1.86M","1.71%"
"01/20/2020","10,417","10,357","10,595","10,298","2.11M","0.58%"
"01/17/2020","10,357","10,417","10,595","10,298","1.35M","-0.57%"
"01/16/2020","10,417","10,298","10,536","10,298","1.16M","1.16%"
"01/15/2020","10,298","10,417","10,417","10,298","637.03K","-1.14%"
"01/14/2020","10,417","10,238","10,417","10,238","603.35K","1.16%"
"01/13/2020","10,298","10,179","10,357","10,119","886.91K","1.76%"
"01/10/2020","10,119","10,179","10,238","10,060","1.21M","0.00%"
"01/09/2020","10,119","10,060","10,298","10,060","939.71K","0.59%"
"01/08/2020","10,060","10,238","10,238","10,060","867.01K","-1.74%"
"01/07/2020","10,238","10,238","10,357","10,238","192.97K","0.00%"
"01/06/2020","10,238","10,417","10,417","10,238","604.45K","-1.71%"
"01/03/2020","10,417","10,476","10,536","10,357","656.93K","-0.57%"
"01/02/2020","10,476","10,357","10,536","10,357","623.95K","1.73%"
"12/31/2019","10,298","10,476","10,476","10,298","332.80K","-1.14%"
"12/30/2019","10,417","10,417","10,536","10,417","541.45K","-0.57%"
"12/27/2019","10,476","10,417","10,595","10,417","584.70K","-0.56%"
"12/26/2019","10,536","10,595","10,595","10,476","607.55K","-0.56%"
"12/25/2019","10,595","10,417","10,655","10,357","1.18M","2.30%"
"12/24/2019","10,357","10,357","10,417","10,238","359.77K","0.00%"
"12/23/2019","10,357","10,179","10,357","10,179","427.30K","1.16%"
"12/20/2019","10,238","10,179","10,238","10,179","265.40K","0.58%"
"12/19/2019","10,179","10,179","10,298","10,060","608.57K","0.59%"
"12/18/2019","10,119","10,060","10,179","10,060","285.19K","0.59%"
"12/17/2019","10,060","10,060","10,060","10,000","360.16K","0.00%"
"12/16/2019","10,060","10,060","10,119","10,000","237.50K","0.00%"
"12/13/2019","10,060","10,060","10,179","10,060","416.37K","0.60%"
"12/12/2019","10,000","10,000","10,060","9,941","558.00K","0.00%"
"12/11/2019","10,000","9,941","10,000","9,941","473.31K","0.60%"
