date,open,high,low,close,adj_close,volume
2019-01-02,56.20000076293945,58.0,55.91999816894531,57.400001525878906,50.844703674316406,9896600
2019-01-03,55.95000076293945,56.84000015258789,55.52000045776367,55.70000076293945,49.33885192871094,14422200
2019-01-04,56.5,56.83000183105469,55.209999084472656,56.599998474121094,50.13605880737305,14177300
2019-01-07,56.38999938964844,57.15999984741211,55.95000076293945,56.439998626708984,49.99433898925781,12352000
2019-01-08,56.709999084472656,56.880001068115234,55.61000061035156,55.95000076293945,49.560298919677734,12110000
2019-01-09,56.2599983215332,57.11000061035156,56.13999938964844,56.61000061035156,50.14492416381836,10971000
2019-01-10,56.189998626708984,56.9900016784668,56.099998474121094,56.79999923706055,50.313232421875,10958200
2019-01-11,56.470001220703125,58.16999816894531,56.33000183105469,57.5,50.933284759521484,12024300
2019-01-14,57.02000045776367,57.650001525878906,56.369998931884766,57.29999923706055,50.756126403808594,9449400
2019-01-15,57.31999969482422,57.400001525878906,55.560001373291016,55.72999954223633,49.36542510986328,17423400
2019-01-16,55.75,56.08000183105469,55.15999984741211,55.27000045776367,48.95796585083008,13856000
2019-01-17,54.970001220703125,55.20000076293945,54.369998931884766,54.77000045776367,48.51505661010742,18365000
2019-01-18,55.38999938964844,55.900001525878906,54.9900016784668,55.27000045776367,48.95796585083008,28020000
2019-01-22,54.970001220703125,54.9900016784668,53.939998626708984,54.290000915527344,48.089881896972656,17867500
2019-01-23,52.91999816894531,53.56999969482422,51.220001220703125,51.77000045776367,45.857669830322266,33788600
2019-01-24,51.95000076293945,51.97999954223633,50.40999984741211,50.810001373291016,45.00729751586914,32782700
2019-01-25,50.93000030517578,52.029998779296875,50.279998779296875,51.29999923706055,45.44134521484375,19516200
2019-01-28,50.31999969482422,51.290000915527344,50.2400016784668,50.63999938964844,44.856719970703125,24457600
2019-01-29,50.4900016784668,50.84000015258789,49.34000015258789,49.400001525878906,43.758331298828125,26266600
2019-01-30,49.68000030517578,50.869998931884766,49.209999084472656,50.16999816894531,44.44039535522461,18124100
2019-01-31,51.20000076293945,51.279998779296875,49.099998474121094,49.52000045776367,43.8646240234375,24736300
2019-02-01,49.58000183105469,50.279998779296875,49.400001525878906,49.61000061035156,43.9443473815918,15533200
2019-02-04,49.709999084472656,49.79999923706055,49.470001220703125,49.689998626708984,44.01520919799805,10880000
2019-02-05,49.72999954223633,51.08000183105469,49.720001220703125,50.72999954223633,44.93645095825195,15454200
2019-02-06,50.939998626708984,51.63999938964844,50.93000030517578,51.099998474121094,45.264190673828125,11052900
2019-02-07,50.83000183105469,51.119998931884766,50.27000045776367,50.54999923706055,44.777000427246094,10623300
2019-02-08,50.2400016784668,50.68000030517578,49.90999984741211,50.290000915527344,44.546695709228516,12461200
2019-02-11,50.54999923706055,51.29999923706055,50.380001068115234,50.83000183105469,45.0250244140625,9971800
2019-02-12,51.29999923706055,52.18000030517578,51.02000045776367,51.65999984741211,45.760231018066406,16637600
2019-02-13,52.0,52.4900016784668,51.560001373291016,51.59000015258789,45.69822692871094,11004000
2019-02-14,51.5,51.77000045776367,51.09000015258789,51.56999969482422,45.68051528930664,17895000
2019-02-15,52.08000183105469,52.36000061035156,51.599998474121094,51.97999954223633,46.0436897277832,12239500
2019-02-19,52.0,52.47999954223633,51.75,52.0099983215332,46.07025909423828,8258400
2019-02-20,52.25,52.91999816894531,52.13999938964844,52.45000076293945,46.460018157958984,12863700
2019-02-21,52.5,52.59000015258789,51.900001525878906,52.349998474121094,46.371429443359375,7826200
2019-02-22,52.689998626708984,53.150001525878906,52.63999938964844,53.119998931884766,47.053489685058594,13394500
