date,open,high,low,close,adj_close,volume
2019-01-02,91.63999938964844,93.6500015258789,91.63999938964844,93.33999633789062,86.21449279785156,8152700
2019-01-03,93.20999908447266,94.70999908447266,92.69999694824219,92.86000061035156,85.7711181640625,8277300
2019-01-04,93.20999908447266,93.66000366210938,92.69000244140625,93.44000244140625,86.3068618774414,8029100
2019-01-07,93.62000274658203,95.16999816894531,93.18000030517578,94.54000091552734,87.32288360595703,7789700
2019-01-08,95.05999755859375,95.76000213623047,93.91000366210938,95.19999694824219,87.93248748779297,7200900
2019-01-09,95.70999908447266,96.13999938964844,94.7699966430664,94.88999938964844,87.64617156982422,6272300
2019-01-10,93.87999725341797,94.9800033569336,93.12000274658203,94.95999908447266,87.7107925415039,9396300
2019-01-11,94.98999786376953,95.29000091552734,94.55000305175781,94.83999633789062,87.59996795654297,5394600
2019-01-14,94.4800033569336,95.44999694824219,94.27999877929688,94.94999694824219,87.7015609741211,7085100
2019-01-15,95.47000122070312,96.5999984741211,95.37999725341797,96.25,88.90232849121094,7058200
2019-01-16,95.93000030517578,96.86000061035156,95.83000183105469,96.3499984741211,88.99469757080078,5410000
2019-01-17,96.31999969482422,97.20999908447266,96.16000366210938,96.73999786376953,89.35492706298828,5614500
2019-01-18,96.94999694824219,98.19999694824219,96.8499984741211,97.7300033569336,90.26934051513672,6120600
2019-01-22,97.1500015258789,98.43000030517578,96.77999877929688,97.48999786376953,90.04766082763672,8063200
2019-01-23,98.87000274658203,99.3499984741211,97.52999877929688,98.70999908447266,91.17452239990234,8345800
2019-01-24,98.19999694824219,98.45999908447266,96.43000030517578,98.36000061035156,90.85125732421875,7609700
2019-01-25,98.75,98.91000366210938,96.75,96.94000244140625,89.53966522216797,7218200
2019-01-28,96.52999877929688,97.06999969482422,96.08000183105469,97.05999755859375,89.65052032470703,5875800
2019-01-29,96.7699966430664,97.16000366210938,96.51000213623047,96.70999908447266,89.32721710205078,5253400
2019-01-30,96.68000030517578,96.80000305175781,94.26000213623047,94.80000305175781,87.56302642822266,11849300
2019-01-31,94.62999725341797,96.87000274658203,94.62999725341797,95.83000183105469,88.51439666748047,14723000
2019-02-01,95.91999816894531,96.0,93.11000061035156,93.86000061035156,86.69479370117188,12591900
2019-02-04,93.86000061035156,94.7699966430664,93.3499984741211,94.7699966430664,87.53531646728516,7268600
2019-02-05,95.25,95.94000244140625,95.0199966430664,95.5999984741211,88.30195617675781,6099900
2019-02-06,95.43000030517578,96.01000213623047,95.22000122070312,95.63999938964844,88.33891296386719,4264900
2019-02-07,95.11000061035156,96.81999969482422,95.0,96.7300033569336,89.34569549560547,7010100
2019-02-08,96.33999633789062,96.69000244140625,95.13999938964844,95.58000183105469,88.2834701538086,6169200
2019-02-11,95.6500015258789,96.3499984741211,95.63999938964844,96.19999694824219,88.85614776611328,5542800
2019-02-12,96.81999969482422,97.16999816894531,96.5,96.97000122070312,89.56737518310547,5881300
2019-02-13,97.30000305175781,98.0,97.08999633789062,97.94000244140625,90.46333312988281,5458500
2019-02-14,97.68000030517578,99.19999694824219,97.0199966430664,98.5199966430664,90.9990234375,7200800
2019-02-15,98.9800033569336,100.0,98.86000061035156,99.98999786376953,92.35681915283203,9481000
2019-02-19,102.37999725341797,104.18000030517578,102.06999969482422,102.19999694824219,94.39810180664062,20697300
2019-02-20,101.80999755859375,102.33999633789062,98.6500015258789,99.87999725341797,92.2552261352539,17631800
2019-02-21,99.66000366210938,99.91999816894531,98.91000366210938,99.38999938964844,91.80261993408203,6413200
2019-02-22,99.81999969482422,100.16000366210938,99.13999938964844,99.55000305175781,91.95040130615234,8086900
2019-02-25,100.12000274658203,100.12999725341797,99.05000305175781,99.12000274658203,91.5532455444336,9235000
2019-02-26,99.0199966430664,99.05999755859375,97.87000274658203,98.69000244140625,91.15605926513672,8488100
2019-02-27,98.12000274658203,98.38999938964844,97.58999633789062,98.11000061035156,90.6203384399414,7902300
2019-02-28,98.11000061035156,99.47000122070312,97.7699966430664,98.98999786376953,91.43313598632812,11375900
2019-03-01,99.47000122070312,99.55999755859375,97.12000274658203,97.93000030517578,90.4540786743164,10352500
2019-03-04,98.12000274658203,98.58999633789062,97.37000274658203,97.8499984741211,90.38017272949219,7683800
2019-03-05,98.12999725341797,99.19000244140625,98.08999633789062,98.33999633789062,90.832763671875,6119300
2019-03-06,98.2699966430664,99.0,97.86000061035156,98.26000213623047,90.75889587402344,4696600
2019-03-07,97.70999908447266,98.19999694824219,97.23999786376953,97.44999694824219,90.01072692871094,6126600
2019-03-08,97.55000305175781,98.41999816894531,97.0,97.58999633789062,90.1400375366211,5659000
2019-03-11,98.04000091552734,98.58000183105469,97.81999969482422,98.4800033569336,90.96208953857422,5345300
2019-03-12,98.52999877929688,98.73999786376953,98.05000305175781,98.37000274658203,90.86048126220703,5070500
2019-03-13,98.69999694824219,99.3499984741211,98.38999938964844,99.02999877929688,91.47010040283203,5482300
2019-03-14,98.41000366210938,98.43000030517578,97.58999633789062,98.22000122070312,91.2100830078125,4925800
2019-03-15,98.27999877929688,98.51000213623047,97.5999984741211,98.41999816894531,91.39581298828125,14600000
2019-03-18,98.30000305175781,99.7699966430664,98.26000213623047,99.66000366210938,92.54733276367188,5770100
2019-03-19,99.98999786376953,100.48999786376953,99.56999969482422,99.8499984741211,92.7237548828125,5414400
2019-03-20,99.19999694824219,99.55000305175781,98.54000091552734,98.63999938964844,91.6001205444336,6323100
2019-03-21,98.25,99.12999725341797,98.0999984741211,99.05999755859375,91.9901351928711,6551000
2019-03-22,98.58000183105469,99.52999877929688,97.94000244140625,98.27999877929688,91.26580810546875,6708100
2019-03-25,97.80000305175781,98.62000274658203,97.62999725341797,98.16999816894531,91.16366577148438,5407400
2019-03-26,98.36000061035156,98.8499984741211,98.02999877929688,98.31999969482422,91.3029556274414,4945900
2019-03-27,98.13999938964844,98.86000061035156,95.0,97.20999908447266,90.27217102050781,8471200
2019-03-28,97.58999633789062,97.87000274658203,96.52999877929688,97.12999725341797,90.19789123535156,8054300
2019-03-29,97.58999633789062,97.66999816894531,97.04000091552734,97.52999877929688,90.56932830810547,7439900
2019-04-01,97.97000122070312,98.36000061035156,97.55999755859375,97.81999969482422,90.8386459350586,8505800
2019-04-02,97.76000213623047,98.30999755859375,96.9000015258789,96.94000244140625,90.02145385742188,6274000
