date,open,high,low,close,adj_close,volume
2019-01-02,187.82000732421875,190.99000549316406,186.6999969482422,190.9499969482422,156.1537322998047,2475200
2019-01-03,188.27999877929688,188.27999877929688,182.88999938964844,183.75999450683594,150.27395629882812,3358200
2019-01-04,186.75,191.97999572753906,186.02999877929688,191.32000732421875,156.456298828125,2995100
2019-01-07,191.36000061035156,192.3000030517578,188.66000366210938,190.8800048828125,156.09649658203125,2162200
2019-01-08,193.0,194.11000061035156,189.5800018310547,191.67999267578125,156.75071716308594,2479800
2019-01-09,193.25,193.94000244140625,191.3800048828125,192.3000030517578,157.2577667236328,2163600
2019-01-10,190.8699951171875,193.80999755859375,189.39999389648438,193.60000610351562,158.32081604003906,1939300
2019-01-11,191.83999633789062,192.69000244140625,190.86000061035156,192.2100067138672,157.18417358398438,2359900
2019-01-14,190.63999938964844,192.8300018310547,189.8000030517578,192.1699981689453,157.15139770507812,1914400
2019-01-15,188.83999633789062,190.67999267578125,187.86000061035156,188.94000244140625,154.510009765625,2737300
2019-01-16,188.50999450683594,190.44000244140625,188.4199981689453,189.47999572753906,154.9516143798828,2492100
2019-01-17,188.55999755859375,192.89999389648438,187.89999389648438,191.7100067138672,156.77528381347656,1978900
2019-01-18,194.33999633789062,196.39999389648438,192.36000061035156,195.86000061035156,160.1689910888672,2746600
2019-01-22,194.22000122070312,194.49000549316406,190.42999267578125,192.25999450683594,157.22500610351562,2709600
2019-01-23,192.6300048828125,194.0,190.27999877929688,192.2899932861328,157.2495574951172,1652900
2019-01-24,192.25999450683594,193.1699981689453,191.50999450683594,192.52000427246094,157.4376678466797,1582800
2019-01-25,194.72000122070312,197.16000366210938,194.4600067138672,195.89999389648438,160.2017059326172,2320100
2019-01-28,193.13999938964844,193.4499969482422,191.07000732421875,193.1999969482422,157.99374389648438,3156600
2019-01-29,195.00999450683594,199.88999938964844,194.1999969482422,196.9499969482422,161.06036376953125,4311100
2019-01-30,198.22000122070312,200.11000061035156,194.6300048828125,199.27000427246094,162.9575958251953,2168100
2019-01-31,198.8000030517578,200.88999938964844,197.74000549316406,200.3000030517578,163.79994201660156,3338400
2019-02-01,201.49000549316406,201.77000427246094,198.2899932861328,199.16000366210938,162.86767578125,2239400
2019-02-04,199.00999450683594,200.25999450683594,196.25,200.2100067138672,163.72628784179688,1973600
2019-02-05,200.72000122070312,201.1300048828125,199.72999572753906,201.1199951171875,164.4705047607422,2036900
2019-02-06,201.22000122070312,203.0800018310547,200.25,202.57000732421875,165.65628051757812,1672400
2019-02-07,201.02000427246094,202.39999389648438,198.86000061035156,199.83999633789062,163.42372131347656,1949400
2019-02-08,199.22000122070312,199.85000610351562,197.89999389648438,199.82000732421875,163.4073486328125,1451800
2019-02-11,200.92999267578125,201.1999969482422,199.63999938964844,200.91000366210938,164.2987518310547,1513500
2019-02-12,202.8699951171875,206.7899932861328,202.19000244140625,206.57000732421875,168.9273681640625,2623000
2019-02-13,207.08999633789062,210.39999389648438,206.58999633789062,209.72000122070312,171.5033416748047,2967300
2019-02-14,206.58999633789062,207.1199951171875,204.0500030517578,204.92999267578125,168.744873046875,2229700
2019-02-15,206.4600067138672,208.97000122070312,206.0,208.86000061035156,171.98094177246094,2000400
2019-02-19,207.91000366210938,209.14999389648438,207.38999938964844,208.41000366210938,171.6103973388672,1534400
2019-02-20,208.92999267578125,208.97000122070312,207.32000732421875,208.52999877929688,171.70916748046875,1879100
2019-02-21,208.16000366210938,209.11000061035156,207.25,207.77000427246094,171.08335876464844,1737600
2019-02-22,207.77000427246094,209.66000366210938,207.14999389648438,209.35000610351562,172.38442993164062,1534200
2019-02-25,210.47000122070312,211.35000610351562,210.33999633789062,210.5800018310547,173.39720153808594,2183500
2019-02-26,210.5800018310547,211.58999633789062,209.3699951171875,209.3800048828125,172.4091033935547,1671300
2019-02-27,209.60000610351562,209.69000244140625,208.16000366210938,209.02999877929688,172.1208953857422,1540600
2019-02-28,209.0500030517578,209.0500030517578,206.9600067138672,207.38999938964844,170.77047729492188,2121700
2019-03-01,208.80999755859375,209.75999450683594,206.89999389648438,207.49000549316406,170.8528594970703,1754400
2019-03-04,208.99000549316406,209.97999572753906,205.74000549316406,206.86000061035156,170.33404541015625,1989900
2019-03-05,205.5800018310547,207.25,203.83999633789062,203.83999633789062,167.84730529785156,2744500
2019-03-06,204.72999572753906,204.7899932861328,202.75999450683594,202.8000030517578,166.9909210205078,1825300
2019-03-07,202.55999755859375,202.55999755859375,198.5,199.86000061035156,164.57008361816406,3339600
2019-03-08,198.3800048828125,201.1699981689453,198.0,200.88999938964844,165.41818237304688,1724500
2019-03-11,201.8800048828125,207.16000366210938,201.66000366210938,207.10000610351562,170.53167724609375,2385300
2019-03-12,207.83999633789062,208.38999938964844,205.3800048828125,205.8000030517578,169.46124267578125,2115100
2019-03-13,206.8300018310547,207.3000030517578,205.6300048828125,206.66000366210938,170.1693878173828,2036700
2019-03-14,206.6999969482422,207.4499969482422,205.72999572753906,207.3800048828125,170.7622528076172,1793400
2019-03-15,208.39999389648438,208.66000366210938,206.7899932861328,208.0800018310547,171.33865356445312,4394700
2019-03-18,208.44000244140625,208.60000610351562,205.61000061035156,208.49000549316406,171.67626953125,1843600
2019-03-19,209.10000610351562,210.5399932861328,208.30999755859375,209.02000427246094,172.1126708984375,2351600
2019-03-20,209.0,210.50999450683594,207.2899932861328,208.3000030517578,171.51979064941406,1734600
2019-03-21,206.8000030517578,210.16000366210938,205.97000122070312,209.61000061035156,172.5984649658203,2288100
2019-03-22,208.2899932861328,208.49000549316406,204.47000122070312,204.66000366210938,168.5225372314453,2716100
2019-03-25,203.4600067138672,205.47000122070312,202.25,203.2100067138672,167.3285369873047,2020600
2019-03-26,205.0,207.63999938964844,204.77000427246094,207.24000549316406,170.64694213867188,1895600
2019-03-27,207.39999389648438,207.94000244140625,205.1300048828125,207.16000366210938,170.58111572265625,2004000
2019-03-28,208.0,208.74000549316406,206.63999938964844,208.52999877929688,171.70916748046875,1670600
2019-03-29,209.2899932861328,209.5,206.1999969482422,207.77999877929688,171.0915985107422,2858300
2019-04-01,209.88999938964844,212.38999938964844,209.25999450683594,211.94000244140625,174.51708984375,2588400
2019-04-02,212.24000549316406,212.6999969482422,211.0,212.1300048828125,174.6735382080078,1413500
2019-04-03,212.9499969482422,213.92999267578125,212.44000244140625,213.1300048828125,175.49696350097656,1570000
2019-04-04,213.5,215.27000427246094,212.3300018310547,215.02999877929688,177.06143188476562,1560900
2019-04-05,215.8800048828125,216.49000549316406,214.8000030517578,215.41000366210938,177.3743438720703,1391100
2019-04-08,214.7100067138672,215.07000732421875,213.47000122070312,215.02000427246094,177.05322265625,1130000
2019-04-09,214.4199981689453,214.57000732421875,211.82000732421875,211.9600067138672,174.53353881835938,1516500
2019-04-10,212.4199981689453,212.7100067138672,210.72000122070312,212.11000061035156,174.65704345703125,1348600
2019-04-11,211.7100067138672,213.7100067138672,211.44000244140625,213.52999877929688,175.8262939453125,1181200
2019-04-12,215.10000610351562,217.49000549316406,214.35000610351562,217.4199981689453,179.02944946289062,1922400
2019-04-15,216.83999633789062,217.36000061035156,214.89999389648438,215.8300018310547,177.72021484375,1483300
2019-04-16,216.58999633789062,217.6699981689453,215.47999572753906,216.89999389648438,178.60125732421875,1549600
2019-04-17,217.6300048828125,219.3300018310547,217.17999267578125,217.63999938964844,179.21063232421875,1977600
2019-04-18,217.97999572753906,219.6699981689453,217.6199951171875,218.8800048828125,180.23167419433594,1780100
2019-04-22,217.3000030517578,219.39999389648438,217.27000427246094,218.5399932861328,179.9517059326172,1403500
2019-04-23,218.00999450683594,219.5500030517578,217.17999267578125,219.5,180.7421875,1561800
2019-04-24,219.0,219.75,218.10000610351562,219.0800018310547,180.3963165283203,2048900
2019-04-25,197.5399932861328,198.9600067138672,189.60000610351562,190.72000122070312,157.0439453125,14646200
2019-04-26,190.52999877929688,192.25,189.36000061035156,191.6699981689453,157.8262481689453,4491300
2019-04-29,191.52000427246094,192.19000244140625,189.75,190.2100067138672,156.62400817871094,3803400
2019-04-30,190.86000061035156,190.86000061035156,186.5500030517578,189.50999450683594,156.04757690429688,4541000
