date,BCG,MSH,PVD,VND,KDC,BMC,ACB,HPG,MBB,ANV,MSN,TLG,VNG,FRT,JVC,HHV,DAH,BWE,MPC,DGC,DPM,GEG,RAL,TCB,NSC,GVR,PVS,VCB,FPT,VRE,BID,PVC,TPB,NVL,KBC,SLS,VHM,REE,HAH,HCM,NBB,VIB,VHC,LTG,CTG,GAS,PHR,PLX,VPB,VJC,CII,ITA,DPR,DMC,PXS,PC1,MWG,SBT,BCM,DVP,PNJ,POW,CLC,LAS,BVH,SSI,SCS,DBC,HDB,GEX,FCN,AAA,VIC,SKG,SAB,STB,VNM,BMP,DHG,DCM,KDH,EIB,SHB
2020-01-10,3510,23330,11470,3380.0,17440,11220,9340.0,11020,9770,18000,45750,31470,19500.0,10830,3440,9150.0,8800,20660,9230,7240.0,8270,18540.0,46290,23150,68270.0,10050.0,15770,58220,28410,33950,35410,4620,8450,31069,11550,31620.0,62310,25060,4710,14150,16800,5820.0,36750,14310,15720,69380,30850,47910,7430,146200,22030,2660,16710,59110.0,5720.0,9300,37110,15390,26450.0,24670,60700,10588,23220.0,5660,59610,8690,55130,7930.0,9010,14110,8840,9774,102032,10270,106940,10500,83750,30770,76090,4690,17970,12710,3170.0
2020-01-13,3460,23270,11330,3380.0,17480,11130,9410.0,11040,9720,17510,46160,31120,19600.0,10910,3440,9150.0,8230,20430,9150,7270.0,8360,18190.0,47570,22950,68270.0,10150.0,15430,58160,28200,33750,34580,4560,8470,30624,11480,31620.0,63630,25100,4710,14450,16924,5920.0,36120,14170,15490,68950,30410,48070,7260,146500,21980,2640,16660,60790.0,5700.0,9380,36920,15390,27310.0,24670,61040,10493,22870.0,5660,59350,8690,57700,7870.0,8940,14110,8840,9694,102121,10020,107130,10400,82700,30220,75310,4710,17970,12710,3210.0
2020-01-14,3470,23270,11140,3370.0,17440,11130,9660.0,11390,9820,18000,45830,31510,19500.0,10610,3440,9150.0,8800,20430,9110,7420.0,8300,17840.0,46420,22900,68270.0,10050.0,15430,58160,28160,33750,34580,4560,8530,30846,12260,31240.0,63630,25140,4730,14450,16676,5990.0,36120,14100,15690,68660,30640,47730,7460,146000,22770,2680,16660,60540.0,5700.0,9410,36730,15350,27590.0,24740,60970,10398,22870.0,5570,58720,8740,59540,7870.0,8970,14000,8830,9613,102210,10270,106710,10300,82980,30570,77810,4710,17970,12710,3210.0
2020-01-15,3490,23140,11060,3350.0,17270,11060,9580.0,11450,9790,18290,45750,30800,19400.0,9900,3290,8070.0,8200,20390,9110,7420.0,8270,17740.0,47570,22900,65129.0,9960.0,15250,58090,28160,33200,35200,4560,8550,30624,12000,31240.0,63630,24960,4730,14250,17090,5920.0,35850,14170,15760,68010,30640,47640,7630,146000,23970,2650,16370,60540.0,5700.0,9170,36760,15390,27400.0,24700,61740,10398,23140.0,5660,58640,8740,59540,7720.0,8900,14070,8820,9613,102210,10060,107170,10250,82980,30570,76950,4680,17970,12710,3310.0
2020-01-16,3500,23100,11140,3400.0,17360,11170,9830.0,11520,10040,17840,45520,30160,19600.0,9920,3100,9230.0,8700,20250,9460,7380.0,8100,17670.0,47250,23300,69600.0,10050.0,15430,58220,28640,32800,37270,4430,8610,31181,11850,30870.0,63490,25560,4730,14730,16800,5990.0,35310,14100,16620,67500,31800,47910,7710,146000,24070,2650,16790,60540.0,5700.0,9200,37210,15310,27490.0,24670,61660,10493,22510.0,5570,58720,9070,59100,7570.0,9180,14110,8820,10017,102210,9890,106850,10400,83260,30430,75560,4680,18110,12390,3350.0
2020-01-17,3500,22940,11100,3410.0,17270,11290,9790.0,11390,10040,18040,44540,30320,19700.0,10110,3100,9230.0,8800,20210,8660,7440.0,8100,17670.0,47250,23400,69600.0,10240.0,15340,61470,28460,32600,36930,4430,8470,31181,11850,31620.0,63410,25620,4770,14550,16924,5960.0,34770,14030,16660,67430,31840,48330,7730,148200,24070,2630,16790,60540.0,5700.0,9250,37430,15230,27680.0,24700,62210,10302,22060.0,5570,58640,9140,58660,7740.0,9150,14250,8830,10098,102121,10100,107400,10600,83550,30700,76090,4640,18110,12570,3250.0
2020-01-20,3510,22940,10980,3410.0,17270,11220,9990.0,11610,10040,18370,43980,31030,19500.0,10110,3090,9230.0,8770,20070,8620,7470.0,8170,17530.0,47640,23350,65840.0,10320.0,15250,61150,28350,32000,36790,4360,8450,31181,11360,31620.0,63410,25800,4790,14550,16924,5990.0,35130,13900,16760,67570,31160,48160,7940,147000,24070,2600,16460,60540.0,5700.0,9380,38240,15230,27880.0,24670,63120,10207,22060.0,5570,58190,9140,58660,7720.0,9060,14140,8800,10057,102121,10360,108090,10700,83820,30500,76440,4630,18110,12570,3210.0
2020-01-21,3510,23410,11210,3430.0,17270,11220,10070.0,11770,10290,18090,44140,31510,19500.0,10060,3050,10560.0,8500,20340,9340,7470.0,8189,17570.0,48730,24050,66310.0,10590.0,15680,61150,27410,32600,37270,4490,8450,31181,11400,31620.0,64519,26190,4770,14790,16800,6100.0,34770,14030,16890,68660,30880,48940,8310,147000,23970,2640,16810,60540.0,5790.0,9620,38690,15180,27590.0,24870,62420,10398,22480.0,5660,58640,9140,57330,7740.0,9280,14180,8810,10138,102121,10230,106710,10900,85230,30500,76350,4660,18150,12360,3310.0
2020-01-22,3660,24490,11330,3570.0,17360,11220,10070.0,11980,10220,18250,43240,31510,19650.0,10060,3040,10560.0,8580,20250,8620,7600.0,8170,17700.0,48210,24200,68270.0,10860.0,15680,60760,27910,32600,38310,4490,8450,31181,11480,31240.0,65920,25980,4790,14960,16841,6100.0,35760,14380,17090,68660,31720,49280,8330,146500,23600,2640,16170,60290.0,5860.0,9640,38430,15310,27780.0,25140,62620,10588,22510.0,5660,59610,9170,57330,7890.0,9300,14180,9110,10178,102121,10400,106490,10900,85450,30500,76090,4770,18180,12320,3430.0
2020-01-30,3580,23520,10790,3530.0,17310,10450,9710.0,11520,9700,16980,40570,32390,19650.0,9420,3250,9070.0,8520,20070,8340,7720.0,8070,17770.0,46990,22900,70230.0,10320.0,14830,57830,27010,30950,36380,4430,8410,30679,11140,31170.0,64440,25140,4710,13910,16344,5920.0,33860,13750,16260,66560,30920,47640,8010,140000,23140,2560,16170,60290.0,5700.0,9360,36760,15310,27490.0,25350,60160,10588,22510.0,5660,56150,8780,57330,7380.0,8960,14110,8840,9774,102121,9980,99850,10350,82140,29900,80410,4660,17900,12680,3350.0
2020-01-31,3490,22720,10070,3470.0,17080,9720,9460.0,10980,9490,15790,40570,32659,19650.0,9420,3470,9070.0,8280,18750,7820,7420.0,7520,17810.0,46930,21600,70230.0,9700.0,13970,57700,25690,30050,35550,4220,8210,30679,10880,30500.0,64519,23790,4540,12970,16012,5870.0,31510,13480,16290,62580,28830,45580,7920,130199,22680,2390,15820,64180.0,5310.0,8830,35730,15260,26640.0,25000,57820,10016,22440.0,5480,52320,8410,55850,6950.0,8650,13820,8580,9290,102032,9720,97100,10200,76430,28550,86030,4630,17550,12600,3350.0
