date,BCG,MSH,PVD,VND,KDC,BMC,ACB,HPG,MBB,ANV,MSN,TLG,VNG,FRT,JVC,HHV,DAH,BWE,MPC,DGC,DPM,GEG,RAL,TCB,NSC,GVR,PVS,VCB,FPT,VRE,BID,PVC,TPB,NVL,KBC,SLS,VHM,REE,HAH,HCM,NBB,VIB,VHC,LTG,CTG,GAS,PHR,PLX,VPB,VJC,CII,ITA,DPR,DMC,PXS,PC1,MWG,SBT,BCM,DVP,PNJ,POW,CLC,LAS,BVH,SSI,SCS,DBC,HDB,GEX,FCN,AAA,VIC,SKG,SAB,STB,VNM,BMP,DHG,DCM,KDH,EIB,SHB
2019-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.18946474086660992,0.0006649088616301757,0.021421800947867276,0.02626824183460741,-0.06868023637557452,0.035495223730517944,0.012661003014524441,0.017720283134000425,0.06727762469426302,0.039431530772010115,-0.02567927543953119,0.0027384650788171427,0.012165450121654597,-0.01271535295014481,-0.007692307692307665,0.0,0.0063993519643581465,0.008340185598496364,0.0764333390381653,0.006166156742763107,0.0005780346820809523,-0.003073920468406932,0.0003200640128024901,0.007894736842105177,0.004415815760892006,-0.009828300769686216,0.016322384016254743,0.0035884496776001917,0.002242275088870649,-0.0426819269164771,0.01510799766491533,-0.012066752246469803,0.018359255870692204,-0.005056017036068616,-0.0004077471967379731,-0.09686613829709878,-0.010295503211991464,0.0238419938866683,-0.01433021806853585,0.04601737201995926,-0.04123300817899256,0.005908863294942446,0.04087890860799237,-0.037639344262295094,0.07301331181928195,0.0019529837251355264,0.0017126546146526422,-0.021381017881705655,0.031124130355181245,0.010907208917477318,-0.026683207398218167,-0.05338912133891216,0.047342192691029794,0.008222350897510111,-0.08308977035490606,-0.019995181883883384,-0.018592592592592605,0.012690611216131131,0.004245055475156745,-0.02052877138413689,0.004316234681704723,-0.006127719914245655,-0.01585271745121819,-0.002480022044640373,0.0030301125290752573,0.005472958414134865,0.0031328111981336892,0.12394272394272399,0.028020358960621383,0.002629142751342295,-0.011315731084978964,-0.013166444972633529,0.006817034029976021,-0.11898523601580369,-0.01383449586355523,0.06725860155382901,0.009083138011857228,-0.025883515940357538,0.024214795936681188,-0.044798222880414684,0.0004073319755599769,0.07873826149771257,0.011332801276935367
2019-02-03,-0.0011428571428571122,0.05957290807442028,0.038418708240534505,-0.002708559046587178,-0.035081782289904107,0.012623810448630701,0.00021649707728954581,-0.035111281657712934,0.031097702483174672,-0.0074156470152020315,-0.003502687164104401,-0.032634139624546754,0.004326923076923173,-0.012669096299956828,0.00322997416020665,0.0,-0.0025756600128783447,-0.024883504193848993,0.011689137624014245,-0.041916167664670656,0.0024552281917966656,0.008026624902114365,-0.008398992120945525,-0.007832898172323799,0.015595067049808398,0.04042095192537665,0.02319072371051578,0.01653723671713503,0.006984612026628811,0.0027407517288633443,-0.027419948472580002,0.0036382536382535413,-0.01677048394825109,-0.001403804751532789,0.01366510299816448,-0.0340074713384001,0.019212794682729184,0.023057137607936706,0.010956595027391547,-0.003957597173144922,0.0024740641583402834,-0.02668259657506966,-0.057019578732485865,0.00613246116107935,0.017443609022556483,-0.018416915327108763,-0.008738601823708225,-0.004812665857059306,0.0005681818181817455,0.05066460619243629,-0.005561735261401579,-0.032531824611032545,0.013005551149881,-0.004791441042302558,-0.08788706739526408,0.027335299901671606,0.0017359800739678022,-0.00047288972958181574,0.005379959650302579,0.011987932677040236,0.035461299239806454,0.060914464297846305,0.002867640469576216,-0.023204419889502725,0.038307260328920956,0.016286644951140072,0.007076647064686581,0.005688551789523544,0.008963935793204092,0.00029546461811191804,0.006104129263913904,-0.0013788470717176482,0.002148962577351643,-0.010951661631419918,-0.002631826299464235,0.016638935108153063,0.007192357300570551,-0.04783167580001357,0.00025233409033553755,-0.026046511627906943,0.0038837384114256412,0.05232142857142863,0.008207070707070718
2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,0.010869565217391353,0.05622351007698301,0.033780160857908914,0.06355241716458448,0.015197568389057725,0.06981204449558875,0.03658008658008649,0.0588586200039769,0.021832095431015164,0.02474785207321628,0.06428278026708978,0.016701461377870652,0.034944949736716024,-0.04059710083271284,0.02962009014810052,0.0,0.005164622336991664,0.05648475580617407,0.035215428909088686,0.043749999999999956,0.017720789511597834,0.08137502427655852,0.01068850078651229,0.02706766917293235,0.036576380087830485,-0.006206896551724128,0.0398593200468933,0.048859576806814964,0.035005960767313216,0.03968158923602538,0.02554399243140959,0.07301916105644746,0.01900584795321647,0.0105338805151578,0.015492957746478853,-0.0148019735964795,-0.0027172067115005527,0.04381790428302046,0.041684035014589504,0.11224634596282113,-0.0781281669150522,0.021685761047463226,0.01608856088560895,0.000812677773262882,0.02675140407921961,0.04478148596084064,0.056573399770026844,0.052698183132965815,0.06757524134014758,0.008282872291114352,0.00820283370618946,0.023391812865497075,0.05933928291842805,-0.008079142621599367,0.025411882176734846,0.025650842266462526,0.020268233875828878,0.02105354897346845,0.027329192546583947,0.0025888444339845496,0.02999207441705254,0.029944414559799126,-0.005004021088374611,-0.005656108597285048,0.014849333590882807,0.036774628879892024,0.016858010029031423,-0.00942729201037007,0.021074380165289286,0.047703441146064174,0.06138472519628846,0.0659574091448194,0.06378360400337835,0.025773195876288568,0.015983413438884098,0.06219312602291316,0.02118423337384967,0.0684950973426175,0.03912994730350938,0.007322508755173596,0.012604517658804548,0.0790768708637366,0.07764558547276135
2019-02-24,-0.05432937181663833,0.05159282614036531,0.04460580912863077,0.011746680286006228,0.03316444035006905,-0.0012549300824667986,0.0012528711630821476,0.07079812206572766,0.004185022026431673,0.006652692973662555,0.04024512403511871,0.03388090349075967,0.00647548566142464,-0.05386371046625371,-0.026266416510318913,0.0,-0.00032113037893388707,-0.034829021168807706,-0.011088170998299729,-0.002058383233532912,-0.0312853907134768,0.0025143678160919336,0.01807805890334424,0.007686676427525629,-0.028717657094114335,-0.003932454314133693,0.029800826756858356,0.014305177111716638,0.011727748691099382,0.08160555058676877,0.03837638376383756,-0.0038610038610038533,-0.010760401721664259,0.009719155094758625,0.02734297602536162,0.07640768814293453,0.11460390981540769,0.020301075268817304,-0.003201280512204918,0.05932635876499104,0.008574532474586727,0.056467761313576226,-0.004454774355994617,0.02598457166057644,-0.005326040017273659,0.05368707568125641,0.061887832837553614,0.030139103554868596,0.00026595744680846245,-0.03124137012381545,-0.014977810650887546,-0.01642857142857146,0.03295891220809932,-3.324468085108556e-05,-0.02088709284775314,-0.014930944382232192,0.02318883391182336,0.0013291062065601267,0.016556599386103654,-0.052503912363067284,0.013121658836870331,-0.007722343812176735,0.014548720251459368,-0.018430034129692796,-0.007970307630082551,0.020663846404165298,0.0009408558543944068,-0.03497501784439683,-0.025495750708215303,0.041584437552861564,-0.005379959650302579,-0.013019579188601194,0.06325643198591413,-0.007258514796203208,0.030721852216017753,-0.0007704160246533309,0.04633565720115618,0.005386354568426732,0.11979391454466981,0.00821744627054355,0.019102785309341952,-0.03978612989463748,-0.01975595583962808
2019-03-03,-0.04667863554757634,0.01650961763102554,-0.014730221780867248,0.01968702675416467,-0.009585376727596961,-0.0028720157960868686,0.0027111574556830664,0.054893019992984904,-0.007677122175915763,-0.009505703422053258,0.02979494732072041,-0.01652071860612081,-0.006893382352941124,-0.005927355434557913,-0.011560693641618491,0.0,0.0012849341471250497,0.0261505295716562,-0.013730089528043554,0.011438214888430442,-0.06049978079789564,-0.015406664278036497,-0.01771784720316727,-0.015619324373410848,0.014988290398126436,0.011843938690199618,0.04234329574620799,0.03590432401715149,0.00403643138066645,0.03377768868397313,-0.01261549395877759,-0.05813953488372092,-0.0036258158085569203,0.016514271592734442,-0.002892960462873684,-0.00257780572147126,0.013383444862040461,-0.005564454936346053,-0.02408671216378966,0.09827773094062398,-0.03936654484836832,-0.004169825625473855,0.03098249027237343,0.008442158026645608,0.018379160636758263,0.016597879984560082,0.10979092648264555,-0.009960823539218122,-0.009306035628822151,0.013630982524037494,0.033320818471935354,-0.01888162672476401,0.027471741307769415,0.014395425379833071,-0.03530581800099453,-0.013830996589617284,0.00801154817755334,-0.02532909558080343,0.0671607649373227,-0.009827401106614952,-0.0006395906619763858,-0.021530171063349868,-0.008143754979198059,-0.02665739452943905,-0.008633921719109705,0.025027897337796867,-0.00042136652405033725,-0.0315581854043393,0.016196013289036637,0.03951820273379347,0.015212981744421983,0.003297831171234833,-0.005674025036901398,-0.004686914135733078,0.0035277812775607043,-0.02313030069390898,0.0040017876005524755,0.04193399034327672,0.17078987305181514,-0.009717868338558033,-0.002297738541540695,0.01719620045856529,0.0
2019-03-10,-0.003138731952291307,-0.012564161495441706,0.07794389383504119,0.00787128712871299,0.09610623452622091,0.004500450045004545,-0.0018718801996672196,0.010972568578553554,0.005747126436781658,0.017822868110775936,-0.0006600660066006236,0.002248944373049344,0.025913928736696068,-0.03549885599389868,0.002599090318388564,0.0,0.013474494706448459,0.02795031055900621,-0.03759229974224554,0.029662588060808348,0.010732617825478297,0.0574963609898107,0.03543637016640733,-0.014022140221402246,0.016728195662205847,0.03488638971769564,0.048313688878515615,0.010921603830041926,-0.0029893825378827232,0.016767258095792048,0.031851718553176145,0.048868312757201604,-0.00048520135856378044,-0.017935611700996112,0.017794970986460434,0.13987644982349967,0.009407507914970692,0.007630351844001737,0.016042780748663166,-0.012172387323171385,0.016605486217713405,0.015226494099733534,0.010567533141482288,0.0018312622629168551,0.009805314764814499,0.042963958175127104,0.03725319985963105,0.053546621763839175,0.007783145464304919,-0.009513789287185381,-0.014533563448087983,0.05625462620281274,0.010583484194401915,0.024613266911379217,0.20670103092783498,0.003073967339096928,-0.0032221108406129684,-0.03559514736565916,0.00634485123896078,0.017431192660550376,0.0156400000000001,0.023233474646823016,-0.004016064257028162,-0.003810431055013108,0.029344880975420873,0.015707620528771393,0.0012322059729563684,-0.048116089613034596,0.001225991009399241,-0.027860955604739,0.06110556110556109,0.07831759714233,0.019710730295106504,0.03277453381051054,-0.007192180073536059,0.0023677979479084232,-0.03475973697521495,0.035605916333396825,0.03503898936279648,0.024058246280468598,0.011757575757575855,-0.010787312832072127,0.016004742145820927
2019-03-17,-0.022040302267002487,-0.0007758553805570223,-0.00529842605578934,0.012279581511862148,0.024845995893223893,-0.010215053763440896,0.026880600125026133,-0.030915967768459174,0.012747252747252746,-0.049389367816091934,-0.014503522677234648,-0.010807345331318441,0.0311231393775373,-0.036302206886636434,0.06480881399870375,0.0,0.05729661285216836,0.025590901012973122,0.0006469142191745103,-0.028988116672668318,-0.009387503847337664,0.07002752924982802,0.035765213704859855,0.0029940119760478723,0.004907522977419809,0.013750277223331109,-0.01680952911054212,0.03561738444082674,0.025124069478908106,0.07381206381748728,0.03671084757586329,0.015693967631191796,0.00728155339805836,0.0530690299662091,0.024705435195742975,0.0939003483935188,0.008991247722316853,0.012031973075304903,0.0574898785425102,0.027087033747779765,0.0010898252340498793,0.025496812898387677,-0.05135147752205782,0.08982895939417679,0.042640022516183596,-0.010445545940799272,0.0727089268755936,0.016582091341351246,0.015446071904127834,-0.00827571232922475,0.03613236242971696,0.06236860546601264,0.04037481052776637,-0.02088731087867446,-0.0059803502776590856,0.013215859030837107,0.008404568637310428,-0.004663816556548794,-0.03229104541194516,0.018935978358881833,0.020243393328344794,-0.019689326707639232,0.003405017921146891,0.02055940712407356,-0.010952078779759788,0.0142397795130913,0.014800660685947431,-0.02995453329767317,0.013877551020408108,-0.020088388911209343,-0.00721795072964071,-0.0024572699419896926,0.0037339133587093176,-0.0009119095385737852,0.03562524840119963,0.007874015748031482,-0.019221497893390893,-0.0007294393124881449,-0.0011927006718880362,-0.001236476043276702,-0.004552533844495055,0.01318359375,0.03383897316219375
2019-03-24,0.009014810045073984,-0.01972202810777235,-0.0167632774557418,-0.04604784317531185,-0.04688439190542981,-0.0141227593699077,-0.005073051948051965,-0.048192771084337394,0.01931423611111116,-0.020404307576043834,-0.03144460889720457,-0.01981389750474516,0.008311461067366688,-0.07429509174996274,0.036518563603164855,0.0,0.0718562874251496,0.03370299774735752,0.03969485389190597,-0.02188021509363991,-0.014758427839055455,0.1056439942112879,-0.013581395348837177,-0.010447761194029903,-0.0058433309809456935,0.14526361846423108,0.008718297101449224,0.027675891963987898,-0.008875441250630334,-0.022378119172364652,0.009672806796198197,0.08160309029454371,0.004578313253011945,-0.05007140464394644,-0.018360534124629124,-0.0383195996157929,-0.008259814080170513,-0.0377452610575324,0.0003828483920367276,-0.005620406398616495,0.01634269825030832,-0.009872029250457048,-0.014320161409379417,-0.01916856355576857,0.028208935078958053,0.017913742359067175,0.08709124107785104,-0.009747661347378367,0.0007867820613689513,-0.003673046641461064,0.028467218219019763,0.05277044854881274,-0.034039735099337776,0.009343351845801928,-0.019767941555651092,0.017958412098298737,-0.0022082917794558066,-0.03279968762202268,-0.010741327698538528,-0.001930812550281602,0.001852924145917756,-0.0499502030184632,-0.003750669762457637,0.01030686343405951,0.0010455528360620026,-0.029287439613526534,0.08728537690687421,0.048249241797628795,0.016304347826086918,-0.013120131201312057,-0.02291765449660188,-0.012238661698445563,0.010473851488009167,0.0001825483753195023,-0.012577190105711233,-0.009375000000000022,-0.0046591151955546195,-0.04097656729235677,0.007881224376069751,0.008047044258743474,0.007221085569864005,-0.010120481927710867,-0.015801354401805856
2019-03-31,0.02744097000638157,-0.018217821782178234,-0.03999362651370297,-0.024415055951169884,-0.038679840235442464,-0.009550045913682248,-0.023862941056496,0.00017828489926907665,-0.022141792633595947,-0.035101253616200534,-0.020298128766254364,-0.01889198507533174,0.03817787418655105,-0.0837228041901692,-0.06517909571344682,0.0,0.08128491620111733,-0.030592573966976788,0.03817933092898884,-0.001516587677725112,-0.023651844843897818,0.029522978475858164,0.017389664277631,-0.03469079939668174,0.034953716849338345,0.0303724928366762,-0.049276013020541076,-0.012283303977009385,-0.0118042128828737,-0.07029475883368153,-0.026574475174941714,0.014285714285714235,-0.0079155672823219,-0.02927547529340435,-0.043831475533723796,-0.025232613152499583,-0.013492940087763805,-0.037584240539139446,-0.03903559127439726,-0.05380434782608701,0.02675252942391082,-0.030280649926144765,-0.024912631053419898,-0.0001221448638084599,-0.01758991861380943,-0.03794934526953764,-0.0570570570570571,-0.03750893069778516,-0.05896226415094341,-0.0147429699596352,-0.014877605743447764,0.0025062656641603454,-0.09173179761415051,-0.015892024857586784,-0.06707584392810173,-0.06332404828226557,-0.04619119011922612,-0.011303996770286595,0.028835884656461364,-0.015315170078994078,-0.023850807228451454,-0.03142219713463967,0.014073144496235201,-0.026431718061673992,-0.006670306454293007,-0.043856920684292366,-0.007308697055974589,-0.008416622830089482,-0.04060209942562887,-0.013433042514887084,-0.031866709802652826,0.01733063956057812,-0.03929215059953117,-0.027012228508851988,0.0057415422665842986,-0.03391167192429023,-0.009275959804174172,-0.0514903415632596,0.004758895778207872,-0.032238256063862436,-0.004182100609391837,0.003245699448231054,-0.039564220183486265
2019-04-07,0.09689440993788812,0.019281968535699967,0.08331950207468886,0.0015641293013555213,0.034550623223267074,0.007973298720563626,-0.0018804847471792785,0.00623885918003575,0.010886131069018035,0.005096941834899171,0.048412254627858475,-0.002984643527656039,-0.015461763476807389,0.09893588954357568,0.03831658291457285,0.0398921832884096,-0.01446654611211573,-0.0022479681826041986,0.0261140392908481,-0.011391684070628405,-0.029554263565891525,0.09662381692329425,0.004634607541433411,-0.005078125000000044,-0.030234025624845673,-0.019836855765665518,0.06068476977567894,0.023605049509596965,0.04397075481412838,0.06108254662253754,0.007103123662815625,0.04489436619718301,0.0730174081237911,-0.003900449316465382,0.027662517289073207,-0.03553901741897214,0.016794262716736785,0.002513690636502419,0.0015929908403027326,-0.024468696151636937,-0.014592576764997922,0.02703731911652696,0.014233782192412114,0.0,-0.01897381079636562,0.03881054213385737,0.04350642340494448,0.03719741020248257,-0.01392369813422445,-0.03180746703449411,0.012643779085082185,0.01750000000000007,0.045440821256038655,-0.025193224798552905,0.14191729323308278,0.032315622521808196,-0.00456586826347305,0.00435551925956168,0.021626297577854725,-0.003601833660772713,0.004263045709323343,0.013237497918632268,0.0026518164942985756,-0.005715646582519662,-0.014266596568369705,0.016916070266753458,0.0019810762862211284,-0.0015915119363395513,-0.039843104872006596,0.016984839977540744,0.029239766081871288,0.05844478232537953,0.005743153937281642,-0.0020634027386982057,-0.007763920604250796,0.002448979591836764,0.015994798439531888,0.0134870861150449,0.00389127999528327,0.01046954314720816,0.02591792656587466,-0.01374959560012945,0.011940298507462588
2019-04-14,0.04246885617214047,0.08018046541079626,0.03477861191971798,0.0026028110359188616,-0.023567956034664994,0.0033112582781456013,0.0060707557044170635,-0.003542958370239102,0.00646133965108775,0.057870140200855236,-0.004322928362901379,-0.0030418618125633845,-0.06451612903225812,0.004401408450704247,0.00907441016333932,0.15344738206324515,-0.011533420707732667,-0.022876949740034624,0.022180714452486594,-0.06452851930094106,-0.03311699117989686,0.048692515779982015,-0.003690581635665824,-0.012956419316843326,0.0037344046170819656,-0.025156043124645366,0.061442564559216484,0.01948468732807629,0.010751627539948627,-0.020965096538428263,8.497620666214623e-05,-0.005897219882055604,-0.003605227579990933,0.008196144421055429,0.011151701595846886,-0.033214046074703685,0.014076543062912839,0.00761171308319164,0.025844930417495027,0.0068299576071597645,-0.025943877551020345,0.004449388209121219,0.029027209854106673,-0.010139262154898576,0.001770634704440166,0.04017025064678559,-0.023122284295468698,0.009542364120710856,-0.016097147698390324,-0.011065984810629037,-0.016474464579901205,-0.03746928746928746,0.006787003610108311,-0.018759067444920507,0.13950617283950617,0.0003840983291722999,-0.009624783818332205,0.011248136603875913,-0.061981371718882294,-0.0009858692080183529,0.00416633912428277,-0.006545972446659887,-0.008904169972670406,0.0019161676646706205,-0.00041213120318073226,0.0,0.005872458464898145,0.01886291179596178,-0.025370887981079338,-0.00952380952380949,0.0293831168831169,0.08280441506281044,-0.016264689619724826,-0.022556390977443663,-0.005824245857527277,-0.010586319218241047,-0.016233627714492993,0.0007319182913034794,-0.012979385681564537,-0.01004709576138152,-0.01684210526315788,0.011153026078399186,-0.00471976401179941
2019-04-21,-0.04467680608365021,0.06717593610317296,-0.030574474385549277,-0.04335410176531673,-0.04359238012771949,-0.008296662999633275,-0.019714939658759922,-0.016444444444444484,-0.0249839503530922,0.004793683616881372,-0.002784042853115287,-0.003777605579232901,-0.012023593466424676,-0.015317504581308317,-0.041516786570743425,0.0,0.013325377883850464,-0.0286892515076268,-0.036946094106898086,-0.040238144118250885,-0.034638554216867457,0.003700405355607339,-0.02323492369239888,-0.027943516308671423,0.06112066292736551,-0.033032596041909223,-0.017932046979865723,-0.016728875297926882,0.018956767834488186,-0.03367877170501177,-0.008093295946979384,-0.04184322033898302,-0.01910900045228403,-0.0030953710637541265,-0.02738163148887618,-0.04287160208212837,-0.04104915627292738,-0.016952541770351992,-0.032461240310077466,-0.058494152046783654,0.0008380692978551263,-0.013473606496862356,0.029422586342229273,-0.008391953597433055,-0.03772943575798782,0.0021462383996149192,-0.023563674874238827,-0.009934622504036872,-0.02159873708381166,0.01176856352927902,-0.023847306708983496,-0.05871091257179328,-0.029510900745840507,-0.009988653165079242,-0.07954135066811119,-0.0072470723747359855,-0.01592513856199229,-0.011156526400428857,-0.019340133598122367,-0.01531661184210531,-0.022770862689838745,-0.04420076091751213,-0.007850026685643163,-0.023129333014582865,-0.028909584788513798,-0.04350607805502238,-0.004429971249193199,-0.004889178617992207,0.0015442311934701358,-0.03253901895206246,-0.03761236398044476,-0.02814065249763098,-0.027708233552488415,-0.02139423076923075,-0.02235171566445271,-0.02366255144032925,-0.007632760153522544,-0.030086436170212782,-0.03719901622436428,-0.025134792261338412,-0.0008624791815370347,-0.013584752635847575,-0.010077059869590954
2019-04-28,0.012082444918265711,0.0020770749291907364,7.636502481855878e-05,-0.01709633649932163,0.0006507285330314971,-0.011786457129650985,0.00015919342000536574,0.03786714866696794,-0.0018106995884773491,-0.008699719363891467,0.003074530868996783,0.04939231891103546,-0.01722158438576349,-0.023525842014766818,-0.02111024237685688,0.0,0.13444553483807664,0.019858479799132578,-0.03007411799584947,0.0036363636363636598,-0.0026298194784933893,-0.043216203399164765,-0.006475468120407668,-0.01790281329923271,-0.007477256125904774,-0.019011788312014,0.020181526962092855,0.0011433798307798337,0.004190111337244007,0.034560579101844846,-0.015140807366955777,0.013156440022111582,-0.026397694524495696,0.031808958454352165,-0.0058651026392961825,-0.12639927486970315,0.005344860563865295,-0.00562775454853659,-0.001702553830746134,-0.046196369508843316,0.004069082820881809,-0.007670720299345235,-0.02905819979746227,0.005351586807716302,-0.00897209466619564,0.05464856389898931,-0.0028741865509761544,0.010710556411913874,-0.008140814081408099,0.01635482985486969,-0.021539850982163045,0.008135593220339077,-0.0034361721780897803,0.007554050533993273,-0.02187346738597351,-0.005269518975102749,0.020349117561963448,-0.008504150431983715,0.022206880681164387,-0.0208581271531475,0.013448155009262441,-0.008761492698756035,0.009167320407934554,-0.019394310186601427,-0.011463536463536483,-0.03193979933110369,-0.0012376602327980324,0.0009826400262036294,-0.004845814977973539,0.0025207057976233127,-0.0010651372388365,-0.021872442672331238,0.02397695785699927,-0.03237533775485135,-0.0032556974705735264,0.0023182297154900056,-0.04247787610619469,-0.017446443873179063,0.007117474378122157,-0.005449369662464454,-0.01425807411817237,0.0016032887975334642,0.0029940119760478723
