date,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,SAB,SHB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2019-02-15,11436.7,21960.0,25371.1,95500.0,15508.3,23042.8,94000.0,9652.0,11791.5,11121.2,10571.1,84700.0,27587.0,56700.0,16750.0,238400.0,4683.2,13994.3,13000.0,27250.0,12852.9,45538.0,61052.0,11797.0,112000.0,121300.0,109715.0,7870.5,30950.0
2019-02-18,11512.4,22350.0,25639.0,93000.0,15582.9,23147.0,97200.0,9554.0,11869.1,11314.8,10595.1,85400.0,27587.0,59000.0,17500.0,240000.0,4683.2,14124.6,13100.0,27350.0,12883.2,46076.0,61654.0,12062.0,113700.0,120500.0,111124.0,7963.1,31650.0
2019-02-19,11474.6,22936.0,25179.8,94200.0,15284.6,23147.0,96000.0,9652.0,11636.3,11156.4,10523.1,86500.0,27876.0,57700.0,16950.0,241000.0,4561.6,14202.7,12800.0,27550.0,12792.3,45308.0,65413.0,12327.0,116000.0,120800.0,111593.0,7851.9,31600.0
2019-02-20,11512.4,23131.0,26021.7,96000.0,15359.2,23381.6,96000.0,9751.0,11520.0,11332.4,10571.1,86000.0,27908.0,56800.0,16550.0,244000.0,4561.6,14333.0,12900.0,27550.0,12792.3,45385.0,67970.0,12725.0,116500.0,119800.0,111906.0,7833.4,32100.0
2019-02-21,11398.8,23034.0,26213.0,95400.0,15210.1,23355.6,97200.0,9455.0,11558.8,11508.4,10595.1,89700.0,28164.0,58300.0,16450.0,248000.0,4561.6,14541.5,13000.0,27500.0,12610.4,46152.0,72706.0,12791.0,118400.0,119000.0,116210.0,7926.0,34000.0
2019-02-22,11550.3,23424.0,26021.7,96500.0,15732.0,23564.1,99300.0,9554.0,11675.1,11930.7,10786.8,88400.0,28516.0,58500.0,16200.0,247000.0,4622.4,14723.9,13050.0,27700.0,12731.7,47612.0,70000.0,12526.0,117000.0,121500.0,116523.0,7907.5,35000.0
2019-02-25,11739.7,23131.0,26021.7,94900.0,15881.1,23720.5,99200.0,9849.0,12024.2,12247.4,10762.8,91200.0,28709.0,58600.0,16400.0,247800.0,4622.4,14906.4,12900.0,27750.0,12883.2,48687.0,69173.0,12592.0,116300.0,124500.0,118636.0,7963.1,33900.0
2019-02-26,11663.9,24400.0,25715.5,93200.0,15918.4,23564.1,97900.0,9751.0,11888.5,12141.8,10571.1,90000.0,28356.0,57000.0,16250.0,247000.0,4622.4,14854.2,12800.0,27450.0,12731.7,48379.0,69173.0,12526.0,115500.0,123600.0,114332.0,7889.0,34500.0
2019-02-27,11588.2,24888.0,25715.5,95200.0,15769.3,23512.0,98500.0,9652.0,11869.1,12106.6,10571.1,89900.0,28260.0,56700.0,16400.0,247500.0,4622.4,14723.9,12700.0,27200.0,12701.4,47535.0,69699.0,12460.0,117400.0,122700.0,115584.0,7851.9,34500.0
2019-02-28,11247.3,24888.0,24873.7,94000.0,15508.3,23042.8,98200.0,9652.0,11636.3,11825.1,10307.4,88900.0,27812.0,56500.0,16100.0,240000.0,4500.8,14541.5,12300.0,26500.0,12580.1,46460.0,65789.0,12261.0,114000.0,119000.0,110419.0,7666.8,33000.0
2019-03-01,11361.0,25278.0,25141.5,93700.0,15508.3,23251.3,100000.0,9652.0,11791.5,12053.9,10451.2,89000.0,28036.0,58600.0,16700.0,242000.0,4622.4,14697.9,12650.0,26600.0,12701.4,47765.0,68421.0,12327.0,115100.0,120000.0,110654.0,7740.8,34000.0
2019-03-04,11512.4,25181.0,25715.5,96500.0,15806.5,23459.8,100986.0,9948.0,11791.5,12441.0,10619.0,89500.0,28516.0,60400.0,16450.0,242000.0,4622.4,15062.7,12750.0,27000.0,12852.9,48226.0,70075.0,12592.0,117400.0,120900.0,111828.0,7926.0,34350.0
2019-03-05,11474.6,24888.0,26480.9,98300.0,15843.8,23407.7,101967.0,10243.0,11907.9,12335.4,10619.0,89400.0,28132.0,59400.0,16800.0,243500.0,4561.6,15010.6,12700.0,26800.0,12671.0,48379.0,68421.0,12526.0,117300.0,120000.0,111124.0,7926.0,34200.0
2019-03-06,11474.6,24205.0,26595.7,98000.0,15881.1,23251.3,101967.0,10145.0,11907.9,12317.8,10619.0,90000.0,28228.0,61500.0,16850.0,243900.0,4622.4,15010.6,12650.0,26800.0,12671.0,48149.0,69022.0,12725.0,117700.0,121000.0,110341.0,7889.0,34500.0
2019-03-07,11550.3,24302.0,26710.5,96600.0,16030.2,23329.5,100986.0,9849.0,11907.9,12001.1,10643.0,90000.0,28100.0,61000.0,16950.0,241100.0,4804.9,14984.5,12800.0,26750.0,12731.7,48456.0,69173.0,12725.0,119200.0,121400.0,109324.0,7889.0,35000.0
2019-03-08,11474.6,24790.0,26021.7,95400.0,15806.5,23277.4,99025.0,10046.0,11791.5,11948.3,10475.2,89800.0,27748.0,60500.0,16700.0,245000.0,4744.1,14828.2,12600.0,26250.0,12640.7,48226.0,68797.0,12592.0,118100.0,120700.0,107211.0,7796.4,34700.0
2019-03-11,11512.4,24790.0,25753.8,95600.0,15732.0,23199.2,98241.0,9751.0,11791.5,11895.5,10451.2,89600.0,28004.0,60400.0,16350.0,245000.0,4744.1,14906.4,12550.0,26300.0,12610.4,48072.0,67669.0,12659.0,118300.0,121300.0,107680.0,7814.9,35500.0
2019-03-12,11701.8,24790.0,27169.7,95800.0,16477.6,24241.8,99908.0,9849.0,11985.4,11913.1,10810.8,88500.0,28356.0,62000.0,16350.0,252000.0,4926.5,15010.6,12700.0,26800.0,12852.9,49762.0,69398.0,12858.0,118600.0,120500.0,108776.0,7963.1,36700.0
2019-03-13,11891.1,23131.0,27246.2,96000.0,16813.1,24085.4,99614.0,10046.0,12024.2,12089.0,10834.8,89000.0,28645.0,61800.0,16500.0,255000.0,4804.9,15323.3,12800.0,27150.0,12913.5,50069.0,70676.0,13123.0,117500.0,119800.0,108228.0,8148.2,37800.0
2019-03-14,11929.0,23229.0,27705.4,95800.0,16775.8,24111.5,100300.0,10145.0,11985.4,12036.3,10786.8,88600.0,28516.0,61200.0,16600.0,253000.0,4804.9,15349.4,13000.0,26900.0,12913.5,51451.0,70676.0,13056.0,118800.0,118400.0,107367.0,8037.1,38000.0
2019-03-15,12004.7,23424.0,28470.8,96300.0,16924.9,23981.2,101600.0,11130.0,12334.5,11226.8,10786.8,86500.0,28388.0,62400.0,16300.0,253800.0,4865.7,15375.4,12950.0,26850.0,12731.7,50683.0,70150.0,13056.0,118700.0,119000.0,107211.0,8074.2,37500.0
2019-03-18,12080.5,23717.0,28547.3,95000.0,17446.9,24085.4,104000.0,11425.0,12334.5,11209.2,10906.7,86800.0,28581.0,62500.0,15800.0,245100.0,4865.7,15219.1,12850.0,27050.0,12883.2,51912.0,70902.0,13123.0,121300.0,119800.0,107993.0,8333.4,38000.0
2019-03-19,11853.3,22643.0,28011.6,95300.0,17223.2,23824.8,103500.0,10834.0,12373.3,11226.8,10858.7,87000.0,28549.0,62100.0,15550.0,248000.0,4804.9,15062.7,12700.0,26750.0,12883.2,51298.0,70676.0,12924.0,121000.0,119800.0,107133.0,8111.2,37700.0
2019-03-20,11739.7,24205.0,27628.9,97600.0,17148.6,23694.4,102200.0,11130.0,12315.1,11367.6,11002.6,85000.0,28356.0,61700.0,15850.0,249500.0,4744.1,14880.3,12800.0,26600.0,12852.9,51221.0,69323.0,12791.0,120200.0,119800.0,108385.0,8055.6,36150.0
2019-03-21,11512.4,23619.0,26633.9,96000.0,16477.6,23512.0,99000.0,12312.0,12024.2,11262.0,10930.6,85000.0,28164.0,59500.0,15300.0,249400.0,4683.2,14228.8,12500.0,26100.0,12822.6,51144.0,66316.0,12526.0,117000.0,118500.0,106428.0,7777.9,34500.0
2019-03-22,11550.3,23912.0,26863.5,96100.0,16775.8,23485.9,99900.0,12607.0,12024.2,11244.4,10978.6,84500.0,27940.0,59000.0,15500.0,251000.0,4683.2,14333.0,12550.0,26100.0,12852.9,51374.0,68496.0,12725.0,118600.0,118900.0,106820.0,7777.9,35000.0
2019-03-25,11398.8,23034.0,26404.3,95500.0,16514.9,23147.0,98200.0,12016.0,11752.7,11050.8,10619.0,82200.0,26850.0,58000.0,14900.0,248800.0,4500.8,13968.2,12250.0,25600.0,12671.0,50299.0,66917.0,12327.0,115200.0,118000.0,106820.0,7481.6,33350.0
2019-03-26,11474.6,23912.0,26251.3,94600.0,16664.0,23329.5,97100.0,12016.0,11752.7,11121.2,10619.0,83100.0,26946.0,57700.0,14850.0,250800.0,4500.8,14124.6,12300.0,25500.0,12671.0,50299.0,67594.0,12261.0,113700.0,118000.0,106820.0,7481.6,32900.0
2019-03-27,11512.4,23912.0,26710.5,95700.0,16775.8,23459.8,97200.0,12410.0,11772.1,11385.2,10738.9,85000.0,27043.0,58800.0,15400.0,250800.0,4622.4,14124.6,12350.0,25750.0,12731.7,50299.0,67744.0,12394.0,113900.0,118300.0,106820.0,7666.8,33950.0
2019-03-28,11474.6,24790.0,27246.2,96000.0,16887.7,23538.0,98600.0,12016.0,11694.5,11420.4,10738.9,85000.0,27043.0,59500.0,15250.0,250000.0,4622.4,14098.5,12150.0,25550.0,12852.9,51221.0,70000.0,12592.0,115900.0,117200.0,105802.0,7574.2,33800.0
2019-03-29,11474.6,25864.0,27399.3,95000.0,16738.5,23720.5,98200.0,11622.0,11636.3,11332.4,10738.9,84300.0,27171.0,59400.0,15150.0,249700.0,4561.6,14176.7,12200.0,25600.0,12883.2,51682.0,68797.0,12592.0,115900.0,116500.0,105489.0,7481.6,34600.0
2019-04-01,11474.6,25181.0,27169.7,95000.0,16589.4,23876.9,100700.0,11425.0,11461.8,11244.4,10738.9,88000.0,26946.0,61000.0,15300.0,249700.0,4683.2,14437.3,12400.0,25550.0,13701.7,52066.0,69473.0,12725.0,116500.0,114700.0,108463.0,7500.1,36100.0
2019-04-02,11474.6,25278.0,26633.9,94300.0,16403.0,23981.2,101000.0,11721.0,11170.9,11297.2,10762.8,88100.0,26946.0,60300.0,15300.0,246000.0,4622.4,14437.3,12200.0,25500.0,13489.5,51835.0,69323.0,12725.0,116300.0,114700.0,108776.0,7463.0,36000.0
2019-04-03,11398.8,24400.0,27322.8,93000.0,16253.9,24606.8,101500.0,11622.0,10957.6,11297.2,10786.8,87700.0,26850.0,60800.0,15300.0,246900.0,4622.4,14254.9,12250.0,25450.0,13701.7,51605.0,69173.0,12725.0,114900.0,113900.0,108385.0,7389.0,35500.0
2019-04-04,11436.7,24888.0,27016.6,94000.0,16403.0,24919.6,101300.0,12115.0,11326.0,11402.8,10858.7,87800.0,26754.0,60800.0,15250.0,249800.0,4622.4,14228.8,12300.0,25450.0,13792.6,51989.0,69173.0,12858.0,115100.0,113200.0,107993.0,7407.5,35500.0
2019-04-05,11436.7,24400.0,26825.3,93700.0,16328.5,24919.6,103800.0,12016.0,11345.4,11438.0,10908.0,88300.0,26946.0,61400.0,15400.0,248000.0,4561.6,14333.0,12250.0,25400.0,13762.3,52296.0,69624.0,12858.0,115100.0,112800.0,106663.0,7426.0,35800.0
2019-04-08,11663.9,23522.0,27169.7,94100.0,16626.7,24919.6,107000.0,11918.0,11209.7,11402.8,11006.5,88300.0,26914.0,62600.0,15550.0,249400.0,4683.2,14489.4,12250.0,25250.0,13822.9,53525.0,71128.0,12924.0,115500.0,109538.0,107367.0,7351.9,35800.0
2019-04-09,11550.3,23424.0,27361.0,95000.0,16514.9,24658.9,105000.0,11622.0,11151.5,11297.2,10957.2,87500.0,26818.0,61800.0,15250.0,245100.0,4561.6,14593.6,12250.0,25350.0,13701.7,53601.0,70526.0,12858.0,113000.0,111521.0,105959.0,7389.0,34600.0
2019-04-10,11436.7,23424.0,26940.1,94500.0,16328.5,24450.4,105200.0,11524.0,10899.4,11244.4,10809.5,86700.0,26530.0,61000.0,15050.0,247000.0,4561.6,14307.0,12100.0,25100.0,13428.9,52910.0,69549.0,12791.0,111800.0,111917.0,105881.0,7351.9,35000.0
2019-04-11,11474.6,23131.0,26901.8,93900.0,16365.7,24502.5,105000.0,11228.0,10841.2,11244.4,10834.1,87700.0,26434.0,60800.0,15050.0,247500.0,4622.4,14202.7,12050.0,25100.0,13641.1,52603.0,70300.0,12791.0,115000.0,112909.0,106115.0,7277.9,34800.0
2019-04-12,11436.7,22936.0,26595.7,92300.0,16291.2,25128.1,106500.0,11130.0,10744.2,11279.6,10784.9,87800.0,26434.0,61000.0,15150.0,244200.0,4561.6,14072.4,12100.0,24900.0,13610.8,52219.0,70150.0,12725.0,113200.0,112215.0,106194.0,7203.8,34950.0
2019-04-16,11361.0,22936.0,27169.7,91300.0,16067.5,24971.7,105300.0,11228.0,11093.3,11174.0,10587.9,87800.0,26177.0,61000.0,15000.0,246200.0,4622.4,13942.1,12050.0,24550.0,13459.2,51758.0,68421.0,12725.0,113100.0,112314.0,106428.0,7092.7,34000.0
2019-04-17,11323.1,22936.0,26633.9,91200.0,15992.9,25284.5,106800.0,11130.0,11054.5,11121.2,10587.9,88000.0,26210.0,61100.0,14650.0,246800.0,4500.8,13837.9,11900.0,24750.0,13398.6,52219.0,67519.0,12725.0,110000.0,112512.0,105646.0,7203.8,33600.0
2019-04-18,11247.3,22936.0,26633.9,91000.0,15657.4,25284.5,105600.0,10933.0,10899.4,11015.6,10612.5,86000.0,26081.0,60500.0,14400.0,231000.0,4500.8,13551.2,11750.0,24250.0,13247.0,52142.0,66917.0,12592.0,109000.0,113008.0,105802.0,7148.2,33900.0
2019-04-19,11209.5,22546.0,26672.2,91500.0,15508.3,25258.4,106200.0,11130.0,10899.4,11121.2,10637.1,87600.0,26338.0,60700.0,14100.0,240500.0,4561.6,13551.2,11750.0,24200.0,13398.6,52219.0,66917.0,12592.0,110100.0,113900.0,104081.0,7185.3,33900.0
2019-04-22,11095.9,23814.0,26174.7,90300.0,15284.6,24971.7,108600.0,10736.0,10899.4,11209.2,10538.6,87900.0,26594.0,60500.0,14250.0,243000.0,4561.6,13134.3,11550.0,23750.0,13186.4,52142.0,67669.0,12592.0,111900.0,113900.0,101420.0,7166.7,33850.0
2019-04-23,11209.5,23034.0,26174.7,91800.0,15545.6,24971.7,112200.0,10933.0,10957.6,11226.8,10489.4,87900.0,26530.0,61300.0,14150.0,240500.0,4561.6,13108.2,12050.0,23600.0,13156.1,51835.0,66917.0,12460.0,113000.0,114400.0,99385.0,7074.2,34700.0
2019-04-24,11398.8,22936.0,26480.9,90900.0,15955.7,25310.6,112200.0,10834.0,10996.3,11737.1,10587.9,88000.0,26594.0,61800.0,14500.0,240000.0,4561.6,13394.9,12050.0,24350.0,13004.5,52603.0,67443.0,12526.0,113800.0,114500.0,101342.0,7148.2,35400.0
2019-04-25,11361.0,23424.0,26404.3,89400.0,15694.7,25440.9,113000.0,11031.0,10899.4,11649.1,10587.9,87400.0,26754.0,61500.0,14350.0,239000.0,4561.6,13290.6,11850.0,24150.0,12852.9,51989.0,67819.0,12592.0,113600.0,115200.0,101342.0,7055.6,35150.0
2019-04-26,11398.8,23522.0,26633.9,88600.0,15843.8,25831.9,112800.0,10933.0,10899.4,11825.1,10735.6,86900.0,27203.0,62300.0,14800.0,239200.0,4561.6,13447.0,11950.0,24150.0,12943.9,52142.0,69173.0,12592.0,113700.0,115900.0,101576.0,7055.6,36000.0
2019-05-02,11247.3,23424.0,26404.3,82400.0,15657.4,25988.3,114000.0,11031.0,10880.0,11965.9,10784.9,88500.0,27555.0,62500.0,14650.0,243700.0,4561.6,13342.8,11900.0,23850.0,12943.9,51374.0,68722.0,12394.0,113600.0,118500.0,101733.0,7018.6,36450.0
2019-05-03,11361.0,23131.0,26174.7,76700.0,15582.9,26066.5,112500.0,10834.0,10860.6,12018.7,10883.4,88600.0,27523.0,61600.0,14600.0,243700.0,4500.8,13499.1,12350.0,24000.0,12913.5,51221.0,67970.0,12261.0,112500.0,118500.0,102516.0,7018.6,36100.0
2019-05-06,11133.7,22448.0,25332.9,72900.0,15247.4,25414.8,107900.0,10539.0,10589.1,11772.3,10587.9,87000.0,26850.0,61000.0,14250.0,240500.0,4440.0,13134.3,12050.0,23300.0,12913.5,50914.0,66917.0,12195.0,112200.0,117300.0,101029.0,6833.4,34190.0
2019-05-07,11171.6,22155.0,25332.9,77000.0,15210.1,25910.1,108500.0,10736.0,10123.6,11789.9,10563.3,87900.0,26882.0,61200.0,13900.0,241600.0,4440.0,12977.9,12100.0,23200.0,13034.8,50376.0,66090.0,12195.0,112600.0,117000.0,101342.0,6759.3,34093.0
2019-05-08,11171.6,21472.0,24758.9,75000.0,15247.4,25884.0,109000.0,10342.0,10201.2,11666.7,10489.4,87800.0,26754.0,60900.0,13700.0,242200.0,4500.8,12873.7,12150.0,22950.0,12974.2,49992.0,64361.0,12062.0,112600.0,115500.0,100168.0,6759.3,34093.0
2019-05-09,11020.1,21374.0,23802.2,72800.0,14986.4,25336.6,106600.0,10440.0,10375.7,11578.7,10341.6,87700.0,26946.0,60600.0,13500.0,246000.0,4500.8,12821.6,11900.0,22800.0,13034.8,50299.0,63534.0,11996.0,112600.0,115500.0,100324.0,6759.3,34093.0
2019-05-10,11095.9,21570.0,24491.0,73300.0,15135.5,25545.2,107900.0,10440.0,10550.3,11561.1,10292.4,87500.0,27235.0,61300.0,13600.0,248000.0,4500.8,13056.1,12000.0,23150.0,13641.1,50376.0,63158.0,12129.0,112700.0,115400.0,101811.0,6796.4,34336.0
2019-05-13,11058.0,21862.0,25026.7,76100.0,15247.4,25805.8,106600.0,10834.0,10705.4,11279.6,10464.8,86700.0,27299.0,60800.0,14250.0,248000.0,4500.8,13134.3,11950.0,23200.0,13883.6,50606.0,63910.0,12195.0,112900.0,116000.0,104785.0,6814.9,34967.0
2019-05-14,11020.1,21472.0,24797.1,77800.0,15321.9,26170.8,109000.0,11327.0,10550.3,11402.8,10489.4,86500.0,27395.0,62400.0,15200.0,253000.0,4440.0,13056.1,11900.0,23000.0,13944.2,51144.0,63910.0,8758.0,113500.0,116800.0,106037.0,6851.9,34967.0
2019-05-15,11171.6,21472.0,25179.8,79000.0,15769.3,26275.0,110000.0,11228.0,10705.4,11402.8,10563.3,87800.0,27876.0,64400.0,15500.0,253000.0,4500.8,13420.9,12050.0,23950.0,14035.1,51298.0,64661.0,8805.0,115300.0,118000.0,106115.0,7000.1,35550.0
2019-05-16,11095.9,21179.0,24950.2,78000.0,15732.0,25884.0,110100.0,11228.0,10589.1,11367.6,10489.4,87000.0,27555.0,64400.0,15200.0,245000.0,4500.8,13316.7,12000.0,23750.0,14126.1,51298.0,65413.0,8805.0,116900.0,118000.0,106741.0,7000.1,35550.0
2019-05-17,11058.0,22350.0,24605.8,78400.0,15806.5,25965.8,110200.0,11327.0,10472.7,11350.0,10440.1,86500.0,27715.0,64800.0,15450.0,257000.0,4440.0,13394.9,11950.0,23600.0,14429.2,51298.0,65188.0,8805.0,116900.0,117900.0,106115.0,6981.6,36000.0
2019-05-20,11095.9,21960.0,25026.7,78600.0,15918.4,26433.2,113000.0,11327.0,10530.9,11543.5,10415.5,88000.0,28292.0,66200.0,15500.0,263000.0,4440.0,13603.4,11950.0,23850.0,14459.5,52066.0,65263.0,8711.0,117500.0,118300.0,107602.0,6963.0,36150.0
2019-05-21,11133.7,22448.0,25294.6,79200.0,15843.8,26812.9,111500.0,11819.0,10511.5,11578.7,10489.4,91300.0,28260.0,65600.0,15400.0,263700.0,4379.1,13577.3,12050.0,24050.0,14489.8,51989.0,65188.0,8758.0,117500.0,118800.0,104472.0,7037.1,36000.0
2019-05-22,11209.5,22448.0,25409.4,78300.0,16067.5,26433.2,110500.0,11622.0,10472.7,11613.9,10612.5,90000.0,28356.0,66300.0,15450.0,263700.0,4379.1,13577.3,12050.0,23700.0,14489.8,51605.0,65037.0,8758.0,117500.0,119500.0,103376.0,7074.2,35800.0
2019-05-23,11171.6,22448.0,25562.5,78600.0,16030.2,26696.0,109100.0,11721.0,10278.8,11525.9,10661.7,90000.0,28552.0,67500.0,15500.0,261100.0,4440.0,13577.3,12000.0,23650.0,14308.0,51912.0,65037.0,8711.0,117000.0,119400.0,103376.0,6944.5,35250.0
2019-05-24,11058.0,22350.0,24873.7,77200.0,15806.5,26637.6,106500.0,11327.0,10278.8,11314.8,10514.0,87200.0,28910.0,66000.0,15700.0,261200.0,4318.3,13316.7,11800.0,23200.0,14308.0,51067.0,63534.0,8663.0,115000.0,119900.0,102124.0,6907.5,35000.0
2019-05-27,10982.3,22350.0,24950.2,76300.0,15806.5,26433.2,107700.0,11622.0,10453.3,11332.4,10489.4,88400.0,28584.0,63431.0,15800.0,265000.0,4318.3,13212.5,11800.0,23150.0,14429.2,51758.0,63458.0,8616.0,115000.0,120500.0,104863.0,6944.5,35250.0
2019-05-28,10944.4,22448.0,24720.6,76300.0,15657.4,26199.5,107900.0,12509.0,10433.9,11279.6,10514.0,87000.0,28747.0,64777.0,16000.0,260000.0,4318.3,13134.3,11800.0,23100.0,14398.9,51758.0,62782.0,8569.0,114000.0,125000.0,103298.0,6851.9,34600.0
2019-05-29,11058.0,22155.0,24491.0,77100.0,15396.5,25761.4,108700.0,12213.0,10453.3,11438.0,10440.1,87300.0,28519.0,64200.0,15700.0,260300.0,4318.3,13056.1,11750.0,22750.0,14580.8,51835.0,62857.0,8521.0,115200.0,123500.0,104002.0,6777.9,34800.0
2019-05-30,11020.1,22546.0,24337.9,77500.0,15396.5,26024.3,108100.0,12312.0,10608.5,11262.0,10415.5,85500.0,28552.0,64800.0,15700.0,263500.0,4379.1,13082.2,11800.0,22950.0,14580.8,51989.0,62105.0,8521.0,115000.0,124200.0,102907.0,6814.9,35000.0
2019-05-31,10982.3,22741.0,24108.3,76800.0,15135.5,25761.4,104300.0,11524.0,10589.1,11297.2,10267.8,85800.0,28063.0,63100.0,15250.0,267000.0,4257.5,12951.9,11750.0,22600.0,14489.8,51605.0,61654.0,8521.0,114600.0,124500.0,101342.0,6740.8,34800.0
